MOVIE NAME, CAST, MENTIONS, TOTAL CENTRALITY, COUNT, AVERAGE CENTRALITY
Uttarayan,mother,1,6.5,4,1.625
Uttarayan,kusumawati,7,4.0,52,0.07692307692307693
Uttarayan,durgi,9,96.0,68,1.411764705882353
Yaadon Ki Kasam,kapoor,1,106.0,14,7.571428571428571
Yaadon Ki Kasam,girl,1,60.0,10,6.0
Yudh,savitri,0,426.0,100,4.26
Zabardast,maharani,5,395.3333333333333,68,5.813725490196078
Baahubali 2: The Conclusion,devasena,29,2719.333333333333,270,10.071604938271603
Baahubali 2: The Conclusion,sivagami,16,669.0,187,3.5775401069518717
Raees,aasiya,0,26.0,19,1.368421052631579
Raees,he,0,0.0,0,0.0
Jolly LLB 2,hina,5,129.0,66,1.9545454545454546
Badrinath Ki Dulhania,trivedi,1,297.16666666666663,23,12.920289855072463
Badrinath Ki Dulhania,vaidehi,36,1534.3333333333335,329,4.663627152988855
Badrinath Ki Dulhania,sister,5,584.0,91,6.417582417582418
Kaabil,amit,3,446.0,128,3.484375
Kaabil,supriya,18,550.5,147,3.7448979591836733
Aag Hi Aag,aarti,2,4.0,12,0.3333333333333333
Half Girlfriend (film),mother,1,68.26666666666667,9,7.5851851851851855
Half Girlfriend (film),somani,2,65.0,33,1.9696969696969697
Half Girlfriend (film),riya,19,1047.0,153,6.8431372549019605
Aaj,anjali,0,0.0,103,0.0
Aaj,girl,0,94.16666666666666,13,7.243589743589743
Aaj,sister,0,52.5,20,2.625
Naam Shabana,shabana,31,3398.1999999999994,327,10.392048929663607
Andha Yudh,girl,1,15.0,6,2.5
Phillauri (film),woman,2,611.8333333333333,56,10.925595238095237
Phillauri (film),phillauri,16,2431.8333333333335,131,18.563613231552164
Phillauri (film),anu,8,917.0000000000001,143,6.412587412587413
Phillauri (film),amrit,1,14.0,5,2.8
Phillauri (film),shashi,37,1808.9999999999998,436,4.149082568807339
Apne Apne,mother,5,530.8666666666666,93,5.708243727598565
Apne Apne,seema,6,207.50000000000003,46,4.510869565217392
Apne Apne,sharda,18,131.0,177,0.7401129943502824
Apne Apne,ila,1,191.66666666666666,12,15.972222222222221
Aulad,yashoda,6,91.5,49,1.8673469387755102
OK Jaanu,tara,0,278.00000000000006,116,2.3965517241379315
Awam (film),dr.,0,0.0,0,0.0
Awam (film),mohanlal,2,0.0,12,0.0
Awam (film),shabnam,3,16.5,26,0.6346153846153846
Haramkhor,woman,1,74.0,17,4.352941176470588
Haramkhor,sandhya,38,818.3333333333331,236,3.4675141242937846
Runningshaadi.com,neha,9,169.5,53,3.19811320754717
Irada,daughter,0,264.0,28,9.428571428571429
Dak Bangla,thakur,4,74.66666666666667,61,1.2240437158469946
Dak Bangla,vaishali,4,0.0,40,0.0
Dak Bangla,sapna,10,318.3333333333333,119,2.6750700280112043
Rangoon,julia,0,2545.0,495,5.141414141414141
Rangoon,billimoria,0,1193.3333333333333,285,4.187134502923977
Daku Hasina,roopa,5,0.0,55,0.0
Dance Dance,mother,0,29.0,11,2.6363636363636362
Dance Dance,woman,0,32.0,5,6.4
Dance Dance,janita,0,387.1666666666667,59,6.562146892655368
Dance Dance,radha,0,67.0,52,1.2884615384615385
Daraar,priya,22,178.0,131,1.3587786259541985
Daraar,mother,2,34.99999999999999,21,1.6666666666666663
Trapped,noorie,0,1733.5666666666662,232,7.472270114942527
Machine,ransh,0,422.0,170,2.4823529411764707
Machine,sarah,0,2486.6666666666665,198,12.558922558922559
Machine,thapar,0,207.0,16,12.9375
Machine,daughter,0,314.0,28,11.214285714285714
Begum Jaan,woman,1,470.0,24,19.583333333333332
Begum Jaan,begum,27,615.5,223,2.7600896860986546
Begum Jaan,amma,2,0.0,56,0.0
Begum Jaan,jaan,8,640.25,120,5.335416666666666
Begum Jaan,laadli,1,88.0,25,3.52
Ijaazat,sudha,45,2533.5000000000005,365,6.94109589041096
Ijaazat,woman,2,63.0,14,4.5
Ijaazat,maya,23,967.3333333333331,171,5.656920077972709
Thodi Thodi Si Manmaaniyan,mother,2,42.0,16,2.625
Thodi Thodi Si Manmaaniyan,neha,2,4.0,5,0.8
Imaandaar,rai,2,0.0,27,0.0
Imaandaar,girl,2,115.66666666666667,31,3.731182795698925
Imaandaar,renu,6,56.0,30,1.8666666666666667
Inaam Dus Hazaar,sonia,12,579.9166666666667,92,6.303442028985508
Hanuman Da' Damdaar,anjani,4,0.0,37,0.0
Sweetiee Weds NRI,girl,1,250.5,15,16.7
Insaf Ki Pukar,his,17,3910.166666666666,119,32.85854341736694
Insaf Ki Pukar,daughter,2,134.0,12,11.166666666666666
Insaf Ki Pukar,rani,1,0.0,4,0.0
Dear Maya,woman,1,130.0,27,4.814814814814815
Raabta,saiba,0,9.0,66,0.13636363636363635
Raabta,saira,0,2229.666666666667,498,4.477242302543508
Itihaas,jyoti,0,3.0,3,1.0
Kaash,pooja,14,653.1666666666666,106,6.161949685534591
Bareilly Ki Barfi,girl,1,55.0,8,6.875
Khudgarz,lata,2,54.5,18,3.0277777777777777
Khudgarz,jaya,5,829.5,72,11.520833333333334
Madadgaar,sohanlal,6,178.0,49,3.63265306122449
Majaal,sandhya,3,16.0,26,0.6153846153846154
Majaal,sadhana,2,6.0,13,0.46153846153846156
Haseena: The Queen of Mumbai,girl,1,92.0,21,4.380952380952381
Marte Dam Tak,mathur,5,15.0,39,0.38461538461538464
Mera Lahoo,bhabhi,2,0.0,19,0.0
Mera Lahoo,pavitra,2,79.0,20,3.95
Mohre,woman,1,804.0,25,32.16
Mr. India,seema,10,0.0,89,0.0
Mr. India,sahni,1,12.0,5,2.4
Naam O Nishan,chutki,3,84.0,29,2.896551724137931
Naam O Nishan,woman,1,27.0,15,1.8
Naam O Nishan,sangram,5,0.0,46,0.0
Naam O Nishan,singh,3,49.5,16,3.09375
Naam O Nishan,geeta,2,0.0,29,0.0
Nazrana,mukta,18,544.1500000000001,170,3.200882352941177
Nazrana,tulsi,12,361.0,115,3.139130434782609
Nazrana,sheetal,18,125.5,150,0.8366666666666667
Pyaar Ki Jeet,soni,12,226.0,87,2.5977011494252875
Pyaar Ki Jeet,woman,1,168.0,16,10.5
Pyaar Ki Jeet,girl,1,9.0,10,0.9
Pyaar Ki Jeet,rehman,5,92.5,43,2.1511627906976742
Sansar,mother,0,99.0,51,1.9411764705882353
Sansar,uma,0,593.1333333333333,115,5.15768115942029
Sansar,shiva,0,72.33333333333333,36,2.009259259259259
Sansar,basanti,0,20.5,62,0.33064516129032256
Satyamev Jayate,a,14,0.0,62,0.0
Sindoor,laxmi,53,753.0,334,2.254491017964072
Sindoor,prada,2,150.0,30,5.0
Sindoor,lalita,37,1642.0,254,6.464566929133858
Sindoor,sunita,4,339.1666666666667,28,12.113095238095239
Sindoor,girl,3,64.0,15,4.266666666666667
Sindoor,jaya,2,0.0,30,0.0
Sindoor,mother,9,278.16666666666663,57,4.880116959064327
Sindoor,kapoor,2,86.0,34,2.5294117647058822
Sindoor,daughter,1,5.0,2,2.5
Sindoor,vijay,32,464.83333333333337,211,2.203001579778831
Sutradhar,prerna,5,200.5,63,3.1825396825396823
Uttar Dakshin,mother,2,134.16666666666669,32,4.192708333333334
Biwi Ho To Aisi,shalu,14,582.0,99,5.878787878787879
Biwi Ho To Aisi,kamla,21,2008.0,189,10.624338624338625
Hero Hiralal,roopa,16,228.16666666666669,112,2.037202380952381
Khoon Bhari Maang,woman,2,133.5,22,6.068181818181818
Khoon Bhari Maang,aarti,35,1333.2261904761904,296,4.504142535392535
Khoon Bhari Maang,nandini,13,444.66666666666663,89,4.996254681647939
Pushpak,wife,6,1118.4333333333334,99,11.297306397306398
Pushpak,girl,2,441.6666666666667,55,8.030303030303031
Pushpak,daughter,6,1750.7499999999998,85,20.59705882352941
Qayamat Se Qayamat Tak,rashmi,16,280.0,118,2.3728813559322033
Ram-Avtar,sangeeta,7,272.16666666666663,56,4.860119047619047
Salaam Bombay!,girl,1,337.5,16,21.09375
Salaam Bombay!,daughter,4,113.0,31,3.6451612903225805
Soorma Bhopali,sitara,2,445.3333333333333,27,16.493827160493826
Tezaab,mother,1,11.0,4,2.75
Tezaab,mohini,15,178.16666666666666,95,1.875438596491228
Tezaab,jyoti,3,55.0,20,2.75
Aakhri Adaalat,rima,3,0.0,50,0.0
Bees Saal Baad,thakur,5,5.0,13,0.38461538461538464
Bees Saal Baad,woman,2,822.5,43,19.127906976744185
Bees Saal Baad,kiran,15,2108.6666666666656,152,13.872807017543852
Bees Saal Baad,nisha,2,217.5,20,10.875
Daisy,mother,3,225.33333333333331,44,5.121212121212121
Daisy,beautiful,2,109.66666666666666,29,3.7816091954022983
Ek Naya Rishta,woman,3,672.5,34,19.779411764705884
Gangaa Jamunaa Saraswathi,bharati,2,0.0,32,0.0
Gharwali Baharwali,mother,1,6.0,4,1.5
Gharwali Baharwali,manisha,14,1270.6666666666667,173,7.344894026974952
Gharwali Baharwali,girl,3,372.66666666666663,29,12.850574712643677
Jeete Hain Shaan Se,mother,1,20.0,4,5.0
Mulzim,rekha,3,372.5166666666667,56,6.6520833333333345
Paap Ko Jalaa Kar Raakh Kar Doonga,pooja,3,0.0,32,0.0
Pestonjee,jeroo,7,0.0,38,0.0
Pestonjee,woman,1,282.0,16,17.625
Pestonjee,girl,2,126.5,23,5.5
Pestonjee,soona,1,563.0,26,21.653846153846153
Pyar Ka Mandir,laxmi,3,0.0,47,0.0
Pyar Ka Mandir,woman,1,9.0,4,2.25
Pyar Ka Mandir,daughter,2,64.99999999999999,33,1.9696969696969693
Pyar Ka Mandir,meena,6,113.0,58,1.9482758620689655
Rihaee,woman,4,100.5,28,3.5892857142857144
Tamacha,vicky,3,45.99999999999999,54,0.8518518518518517
Trishagni,girl,2,5.666666666666666,12,0.47222222222222215
Veerana,nakita,3,78.0,21,3.7142857142857144
Veerana,sahila,15,583.8333333333331,239,2.4428172942817286
Veerana,woman,4,223.0,41,5.439024390243903
Veerana,preeti,3,607.4166666666665,52,11.681089743589741
Veerana,jasmine,56,0.0,27,0.0
Veerana,niece,7,292.0,76,3.8421052631578947
Veerana,his,8,4.0,110,0.03636363636363636
Veerana,jasmin,56,3611.75,484,7.462293388429752
Veerana,girl,10,668.4999999999999,136,4.915441176470587
Veerana,pratap,6,192.33333333333331,65,2.9589743589743587
Veerana,witch,23,1421.5666666666668,286,4.9705128205128215
Veerana,daughter,8,203.61666666666665,70,2.9088095238095235
Vijay,rita,0,249.0,42,5.928571428571429
Waaris,woman,1,285.0,16,17.8125
Waqt Ki Awaz,sister,1,9.0,3,3.0
Yateem,mother,3,64.0,21,3.0476190476190474
Yateem,gauri,3,138.0,24,5.75
Asmaan Se Ooncha,woman,4,376.0,53,7.09433962264151
Asmaan Se Ooncha,anita,5,765.5333333333334,100,7.655333333333334
Asmaan Se Ooncha,vicky,5,320.0,57,5.614035087719298
Bade Ghar Ki Beti,mother,4,600.5571428571428,73,8.226810176125245
Bade Ghar Ki Beti,mala,9,962.5,138,6.97463768115942
Bahurani,mother,2,138.33333333333334,27,5.123456790123457
Bahurani,woman,1,116.5,12,9.708333333333334
Bahurani,madhuri,23,242.99999999999997,146,1.6643835616438354
Bahurani,girl,1,28.0,9,3.111111111111111
Batwara,sumer,11,204.0,168,1.2142857142857142
Bhrashtachar,bhavani,2,0.0,69,0.0
ChaalBaaz,anju,5,169.0,43,3.9302325581395348
ChaalBaaz,manju,4,2.0,42,0.047619047619047616
Chandni,chandni,40,2380.1642857142856,261,9.119403393541324
Daata,shanti,5,91.0,43,2.116279069767442
Daddy,pooja,0,704.7666666666667,105,6.712063492063492
Dav Pech,sunita,4,19.0,22,0.8636363636363636
Jaisi Karni Waisi Bharni,sapna,3,151.5,32,4.734375
Ladki,woman,2,19.0,16,1.1875
Ladki,kamini,14,572.8333333333334,126,4.546296296296297
Ladki,rani,8,755.0,76,9.93421052631579
Love Love Love,reema,0,258.5,119,2.172268907563025
Love Love Love,girl,0,4.0,5,0.8
Main Tera Dushman,jugni,4,52.0,24,2.1666666666666665
Main Tera Dushman,jaya,2,549.0666666666666,56,9.804761904761904
Maine Pyar Kiya,suman,17,690.9166666666666,167,4.137225548902196
Maine Pyar Kiya,jeevan,5,235.5,62,3.7983870967741935
Maine Pyar Kiya,girl,1,3.5,6,0.5833333333333334
Maine Pyar Kiya,kaushalya,5,0.0,47,0.0
Prem Pratigyaa,laxmi,11,410.57857142857137,77,5.332189239332096
Purani Haveli,seema,7,142.0,66,2.1515151515151514
Purani Haveli,vikram,10,105.0,73,1.4383561643835616
Raakh,woman,1,168.0,18,9.333333333333334
Raakh,neeta,4,527.5,57,9.25438596491228
Raakh,sister,1,7.0,3,2.3333333333333335
Ram Lakhan,sharda,10,2028.6333333333332,106,19.138050314465406
Shanakht,annie,0,0.0,0,0.0
Shanakht,girl,0,0.0,0,0.0
Sikka,shobha,9,282.5,97,2.9123711340206184
Sikka,jackie,5,173.0,49,3.5306122448979593
Aag Ka Gola,mother,4,109.0,32,3.40625
Aag Ka Gola,aarti,1,0.0,6,0.0
Aaj Ke Shahenshah,barkha,11,40.0,180,0.2222222222222222
Aaj Ke Shahenshah,pinky,4,155.0,111,1.3963963963963963
Aaj Ke Shahenshah,nisha,14,888.1666666666666,128,6.938802083333333
Aaj Ke Shahenshah,vicky,10,1045.0,116,9.008620689655173
Aashiqui,anu,42,2262.9833333333336,336,6.735069444444445
Aashiqui,padamsee,1,68.5,11,6.2272727272727275
Agneekaal,daughter,1,1425.0,47,30.319148936170212
Agneepath,siksha,18,676.0666666666667,187,3.615329768270945
Agneepath,mother,9,1762.4000000000003,170,10.367058823529414
Agneepath,mary,4,155.33333333333331,31,5.010752688172042
Amiri Garibi,woman,1,782.0,27,28.962962962962962
Amiri Garibi,jyoti,4,400.0,36,11.11111111111111
Amiri Garibi,rani,11,477.5,122,3.9139344262295084
Appu Raja,woman,5,432.3333333333334,56,7.720238095238097
Appu Raja,muniyamma,3,337.0,44,7.659090909090909
Awaargi,meena,8,547.6666666666666,71,7.713615023474178
Baaghi: A Rebel for Love,kaajal,27,6904.544444444444,266,25.95693400167084
Baaghi: A Rebel for Love,girl,3,351.0,40,8.775
Baaghi: A Rebel for Love,jaggu,5,75.0,27,2.7777777777777777
Bandh Darwaza,woman,8,1479.1666666666667,95,15.570175438596491
Bandh Darwaza,lajo,26,221.33333333333331,191,1.1588132635253052
Bandh Darwaza,girl,1,8.0,8,1.0
Bandh Darwaza,mahua,11,618.0,124,4.983870967741935
Bandh Darwaza,kumar,21,536.1666666666666,217,2.4708141321044543
Bandh Darwaza,his,4,0.0,101,0.0
Bandh Darwaza,sapna,27,124.0,265,0.4679245283018868
C.I.D.,raksha,1,84.0,10,8.4
College Girl,madhuri,0,173.0,33,5.242424242424242
College Girl,sister,0,97.0,17,5.705882352941177
Dil,madhu,20,783.8333333333334,223,3.5149476831091184
Dil,woman,1,136.0,11,12.363636363636363
Deewana Mujh Sa Nahin,anita,14,159.0,111,1.4324324324324325
Drishti,sandhya,9,19.0,48,0.3958333333333333
Ghar Ho To Aisa,woman,3,361.91666666666663,45,8.042592592592591
Ghar Ho To Aisa,mother,0,575.0,83,6.927710843373494
Ghar Ho To Aisa,durga,32,407.5,249,1.6365461847389557
Ghar Ho To Aisa,seema,31,859.4999999999999,280,3.0696428571428567
Ghar Ho To Aisa,sharda,3,4.0,10,0.4
Ghar Ho To Aisa,pinki,4,21.0,25,0.84
Ghar Ho To Aisa,sharada,24,638.5,194,3.2912371134020617
Ghar Ho To Aisa,daughter,13,851.8333333333335,124,6.86962365591398
Jamai Raja,rekha,8,586.0833333333334,64,9.157552083333334
Jamai Raja,durgeshwari,12,467.66666666666663,130,3.597435897435897
Jamai Raja,daughter,1,0.0,18,0.0
Jeevan Ek Sanghursh,sulakshana,5,0.0,50,0.0
Kishen Kanhaiya,leela,4,114.0,63,1.8095238095238095
Kishen Kanhaiya,radha,1,40.0,12,3.3333333333333335
Kishen Kanhaiya,girl,1,134.0,13,10.307692307692308
Kishen Kanhaiya,kamini,2,184.0,25,7.36
Pratibandh,shanthi,2,3.0,5,0.6
Sailaab,malhotra,1,0.0,3,0.0
Sailaab,sushma,5,150.66666666666666,57,2.643274853801169
Sailaab,inspector,4,0.0,61,0.0
Shaitani Ilaaka,roma,5,195.0,92,2.119565217391304
Shaitani Ilaaka,lalbai,14,431.6666666666667,167,2.5848303393213574
Shaitani Ilaaka,anju,41,1487.1666666666665,347,4.285782901056676
Shaitani Ilaaka,shalaka,6,334.5,106,3.1556603773584904
Shaitani Ilaaka,sister,2,145.0,42,3.4523809523809526
Sheahnaag,champa,5,122.0,76,1.605263157894737
Sheahnaag,banu,3,61.0,43,1.4186046511627908
Shiva,asha,2,0.0,8,0.0
Shiva,bhavani,12,1866.5,93,20.06989247311828
Shiva,shiva,22,1095.3333333333337,201,5.449419568822556
Swarg,jyoti,4,71.0,32,2.21875
Taqdeer Ka Tamasha,mother,1,115.0,27,4.2592592592592595
Thodasa Roomani Ho Jaayen,anita,8,357.0,45,7.933333333333334
Thodasa Roomani Ho Jaayen,girl,1,18.0,7,2.5714285714285716
Tum Mere Ho,mother,1,125.66666666666666,12,10.472222222222221
Veeru Dada,rekha,9,1304.8333333333333,135,9.665432098765432
100 Days,priya,3,57.0,28,2.0357142857142856
100 Days,woman,4,486.1666666666667,49,9.921768707482993
100 Days,rama,20,326.5,145,2.2517241379310344
100 Days,devi,54,1306.9333333333332,447,2.923788217747949
100 Days,parvati,12,0.0,96,0.0
Aadmi Aur Apsara,indraja,24,350.0,184,1.9021739130434783
Ajooba,baba,5,605.5,94,6.441489361702128
Ajooba,malika,2,23.5,25,0.94
Ajooba,ameer,5,0.0,89,0.0
Begunaah,woman,2,90.0,25,3.6
Begunaah,guddu,7,148.0,103,1.4368932038834952
Begunaah,girl,2,138.0,33,4.181818181818182
Begunaah,nirmala,13,1590.5000000000005,152,10.463815789473687
Begunaah,daughter,12,1672.5833333333335,158,10.585970464135022
Benaam Badsha,jyoti,14,315.0,107,2.94392523364486
Bhabhi,sita,6,262.33333333333337,90,2.9148148148148154
Bhabhi,sister,1,621.3666666666667,29,21.426436781609194
Dharam Sankat,madhu,3,79.0,23,3.4347826086956523
Dharam Sankat,mother,2,194.08333333333331,25,7.763333333333333
Dharam Sankat,durga,7,701.4166666666667,46,15.248188405797103
Diksha,daughter,1,402.7,21,19.176190476190477
Dil Hai Ke Manta Nahin,dharamchand,3,126.66666666666667,28,4.523809523809524
Dil Hai Ke Manta Nahin,pooja,34,1047.0,267,3.9213483146067416
Ek Ghar,geeta,3,23.0,27,0.8518518518518519
Farishtay,gayatri,6,0.0,56,0.0
First Love Letter,mother,6,40.0,69,0.5797101449275363
First Love Letter,manisha,6,0.0,96,0.0
First Love Letter,seth,1,48.33333333333333,25,1.9333333333333331
First Love Letter,sushma,3,0.0,25,0.0
First Love Letter,radha,16,1801.9571428571423,240,7.50815476190476
Haque,varsha,21,104.0,163,0.6380368098159509
Henna,bibi,2,28.0,31,0.9032258064516129
Henna,girl,1,126.0,34,3.7058823529411766
Henna,henna,17,2769.457142857143,167,16.583575705731395
Hum,actress,1,180.5,22,8.204545454545455
Hum,aarti,3,74.33333333333333,32,2.3229166666666665
Hum,anita,1,160.83333333333334,19,8.464912280701755
Hum,gonsalves,2,14.0,38,0.3684210526315789
Hum,jumma,6,143.33333333333334,77,1.8614718614718615
Hum,daughter,4,312.83333333333337,21,14.896825396825399
Indrajeet,shanti,2,15.5,10,1.55
Indrajeet,daughter,2,13.0,23,0.5652173913043478
Insaaf Ka Khoon,janki,2,18.0,15,1.2
Insaaf Ka Khoon,daughter,1,16.0,4,4.0
Khoon Ka Karz,lele,1,156.0,17,9.176470588235293
Khoon Ka Karz,woman,1,825.0,48,17.1875
Khoon Ka Karz,savitri,3,120.83333333333333,46,2.6268115942028984
Khoon Ka Karz,sheetal,2,4.0,38,0.10526315789473684
Khoon Ka Karz,good-hearted,0,0.0,0,0.0
Kurbaan,chanda,0,52.0,60,0.8666666666666667
Lamhe,the,2,217.0,174,1.2471264367816093
Lamhe,pallavi,23,531.5,147,3.6156462585034013
Lamhe,pooja,52,1088.6666666666665,312,3.489316239316239
Lamhe,relation,3,0.0,23,0.0
Love,mother,2,167.5,24,6.979166666666667
Love,stella,2,0.0,25,0.0
Love,maggie,8,191.5,75,2.5533333333333332
Maa,mona,0,21.0,66,0.3181818181818182
Maa,mamta,0,608.8333333333334,343,1.7750242954324589
Maa,maya,0,44.5,91,0.489010989010989
Mississippi Masala,mina,10,96.0,118,0.8135593220338984
Narsimha,anita,7,1352.5380952380956,81,16.69800117577896
Narsimha,meenu,9,517.9166666666667,87,5.953065134099618
Narsimha,sister,4,484.49047619047616,63,7.690325018896447
Patthar Ke Phool,meera,8,15.0,70,0.21428571428571427
Patthar Ke Phool,kiran,14,44.5,82,0.5426829268292683
Patthar Ke Phool,girl,1,12.0,4,3.0
Pratikar,mother,1,115.0,11,10.454545454545455
Pratikar,raghu,3,198.83333333333334,33,6.025252525252526
Pratikar,jyoti,5,56.0,26,2.1538461538461537
Pratikar,saraswati,6,11.0,86,0.12790697674418605
Prem Qaidi,superintendent,1,0.0,11,0.0
Prem Qaidi,neelima,2,93.0,21,4.428571428571429
Pyaar Ka Saaya,woman,1,51.0,8,6.375
Pyaar Ka Saaya,gloria,3,304.0,32,9.5
Pyaar Ka Saaya,pooja,12,677.0,123,5.504065040650406
Rupaye Dus Karod,poonam,8,2202.833333333334,145,15.19195402298851
Rupaye Dus Karod,mother,5,428.5,64,6.6953125
Rupaye Dus Karod,aarthi,11,1196.6,227,5.271365638766519
Saajan,woman,1,130.5,19,6.868421052631579
Saajan,pooja,8,64.0,63,1.0158730158730158
Sadak,chanda,5,10.0,37,0.2702702702702703
Sadak,pooja,33,835.5,200,4.1775
Sadak,sister,3,360.0,37,9.72972972972973
Saudagar,radha,0,513.0,114,4.5
Saudagar,sister,0,111.5,23,4.8478260869565215
Shikari: The Hunter,natasha,3,39.0,11,3.5454545454545454
Thalapathi,woman,9,50.0,15,3.3333333333333335
Thalapathi,girl,3,172.66666666666669,34,5.07843137254902
Thalapathi,padma,15,686.8333333333333,100,6.868333333333332
Thalapathi,mother,4,675.5,36,18.76388888888889
Thalapathi,subbalakshmi,9,474.0,87,5.448275862068965
Trinetra,seema,8,48.0,72,0.6666666666666666
Veerta,shalu,4,65.0,41,1.5853658536585367
Veerta,mother,1,48.5,11,4.409090909090909
Veerta,sister,2,34.0,15,2.2666666666666666
Yodha,vidya,0,20.0,6,3.3333333333333335
Yodha,agnihotri,0,322.5,31,10.403225806451612
Aaj Ka Goonda Raaj,shalu,2,3.0,15,0.2
Baaz,nisha,10,98.0,77,1.2727272727272727
Balwaan,mother,2,34.0,9,3.7777777777777777
Balwaan,deepa,4,60.0,40,1.5
Bekhudi,radhika,6,159.0,52,3.0576923076923075
Beta,laxmi,18,550.0,263,2.091254752851711
Beta,mother,8,62.13809523809523,55,1.1297835497835498
Beta,saraswati,47,2821.633333333333,319,8.845245559038663
Bewaffa Se Waffa,nagma,2,148.0,33,4.484848484848484
Bol Radha Bol,mother,9,278.33333333333337,70,3.9761904761904767
Bol Radha Bol,bhanu,5,20.5,36,0.5694444444444444
Bol Radha Bol,radha,15,399.5,117,3.4145299145299144
Bol Radha Bol,girl,2,157.0,22,7.136363636363637
Chamatkar,savitri,9,498.0,104,4.788461538461538
Chamatkar,mala,6,48.0,59,0.8135593220338984
Daulat Ki Jung,bhushan,1,0.0,4,0.0
Deedar,karishma,7,0.0,47,0.0
Deewana,mother,5,124.0,52,2.3846153846153846
Deewana,kajal,35,487.5,236,2.065677966101695
Devi Aur Durga,girl,1,292.0,15,19.466666666666665
Dil Aashna Hai,salma,7,21.0,68,0.3088235294117647
Dil Aashna Hai,mother,4,828.6666666666667,41,20.21138211382114
Dil Aashna Hai,laila/sitara,0,0.0,0,0.0
Dil Aashna Hai,laila,0,229.0,117,1.9572649572649572
Dil Aashna Hai,barkha,12,2926.0,108,27.09259259259259
Dil Aashna Hai,sitara,0,221.33333333333331,61,3.6284153005464477
Dil Hi To Hai,bharati,3,54.53333333333333,24,2.272222222222222
Dil Ka Kya Kasoor,seema,3,0.0,16,0.0
Dil Ka Kya Kasoor,shalini,18,189.0,169,1.1183431952662721
Dil Ka Kya Kasoor,girl,2,41.0,11,3.727272727272727
Dil Ka Kya Kasoor,sister,2,227.6071428571429,44,5.172889610389611
Drohi,bhavana,2,0.0,26,0.0
Dushman Zamana,woman,1,100.5,10,10.05
Dushman Zamana,seema,11,101.0,139,0.7266187050359713
Dushman Zamana,vijay,13,1439.5,105,13.709523809523809
Ek Ladka Ek Ladki,niece,1,51.0,16,3.1875
Ek Ladka Ek Ladki,renu,12,61.666666666666664,125,0.4933333333333333
Geet,neha,0,491.0,114,4.307017543859649
Insaaf Ki Devi,woman,1,753.187373737374,58,12.985989202368517
Insaaf Ki Devi,sita,2,0.0,22,0.0
Insaaf Ki Devi,sadhana,2,72.0,12,6.0
Insaaf Ki Devi,sheela,3,2162.945454545454,53,40.81029159519725
Jaanam,anjali,4,4.666666666666666,24,0.19444444444444442
Jai Kaali,shikaali,11,467.0,93,5.021505376344086
Jai Kaali,girl,1,326.0,17,19.176470588235293
Jo Jeeta Wohi Sikandar,devika,10,431.0,99,4.353535353535354
Jo Jeeta Wohi Sikandar,anjali,8,321.33333333333337,59,5.44632768361582
Jo Jeeta Wohi Sikandar,daughter,1,55.166666666666664,7,7.8809523809523805
Junoon,woman,1,8.0,3,2.6666666666666665
Junoon,nita,14,135.0,145,0.9310344827586207
Kasak,divya,4,306.33333333333337,71,4.314553990610329
Khel,sulakshana,0,0.0,94,0.0
Khel,a,0,0.0,86,0.0
Khel,kamini,0,168.0,40,4.2
Khiladi,neelam,0,0.0,0,0.0
Khuda Gawah,benazir,11,238.61666666666667,109,2.18914373088685
Khuda Gawah,daughter,5,12528.766269841271,137,91.45084868497278
Meera Ka Mohan,preeti,19,1239.4499999999998,235,5.274255319148935
Meera Ka Mohan,esteem,1,0.0,35,0.0
Meera Ka Mohan,rai,5,0.0,119,0.0
Muskurahat,nandini,0,0.0,67,0.0
Nishchaiy,woman,0,0.0,0,0.0
Nishchaiy,vasudev,8,47.0,77,0.6103896103896104
Nishchaiy,renuka,12,303.0,78,3.8846153846153846
Nishchaiy,payal,3,0.0,34,0.0
Nishchaiy,parvati,4,0.0,32,0.0
Nishchaiy,daughter,2,18.0,9,2.0
Parampara,rajeshwari,8,26.0,78,0.3333333333333333
Parampara,gora,5,0.0,102,0.0
Parampara,tara,8,1147.2,69,16.62608695652174
Parampara,the,0,0.0,472,0.0
Parampara,pratap,14,673.0,168,4.005952380952381
Parasmani,a,1,0.0,72,0.0
Parasmani,woman,1,9.0,5,1.8
Parda Hai Parda,woman,1,336.5,16,21.03125
Parda Hai Parda,girl,3,344.0,49,7.020408163265306
Parda Hai Parda,maya,19,1140.0,161,7.080745341614906
Parda Hai Parda,mother,7,219.0,104,2.105769230769231
Raat,manisha,3,0.0,15,0.0
Raat,shalini,3,0.0,23,0.0
Raat,daughter,1,6.0,4,1.5
Raat,sharma,5,14.0,49,0.2857142857142857
Raju Ban Gaya Gentleman,a,2,0.0,112,0.0
Raju Ban Gaya Gentleman,sapna,2,20.0,24,0.8333333333333334
Raju Ban Gaya Gentleman,chhabria,1,8.0,4,2.0
Raju Ban Gaya Gentleman,renu,7,258.35238095238094,51,5.065732959850607
Ramayana: The Legend of Prince Rama,woman,1,335.0,33,10.151515151515152
Ramayana: The Legend of Prince Rama,mother,3,195.5,47,4.159574468085107
Rishta To Ho Aisa,seema,6,428.5,64,6.6953125
Rishta To Ho Aisa,mohini,4,228.16666666666666,65,3.51025641025641
Rishta To Ho Aisa,sharda,6,214.0,89,2.404494382022472
