MOVIE NAME, CAST, MENTIONS, TOTAL CENTRALITY, COUNT, AVERAGE CENTRALITY
Hero,ranvijay,0,360.6666666666667,60,6.011111111111111
Hero,father,0,1366.6333333333334,93,14.694982078853048
Hero,shrikant,14,0.0,68,0.0
Hum Ho Gaye Aapke,mohan,4,331.1666666666667,26,12.737179487179487
Hum Ho Gaye Aapke,rishi,7,16.0,65,0.24615384615384617
Katti Batti,maddy,6,296.16666666666663,86,3.4437984496124026
Indian,actor,1,157.2666666666667,25,6.290666666666668
Indian,danny,1,0.0,13,0.0
Indian,waseem,3,0.0,40,0.0
Indian,raj,8,129.0,92,1.4021739130434783
Indian,sunny,1,0.0,6,0.0
Indian,babbar,1,24.0,18,1.3333333333333333
MSG-2:The Messenger,guruji,34,20639.856854256854,370,55.7833969033969
MSG-2:The Messenger,man,3,1758.4772005772013,137,12.835600004213148
MSG-2:The Messenger,singh,4,1205.166666666667,107,11.263239875389411
Ittefaq,man,2,1037.3833333333332,30,34.57944444444444
Kis Kisko Pyaar Karoon,son,2,516.5,23,22.456521739130434
Kis Kisko Pyaar Karoon,shiv,3,525.0,98,5.357142857142857
Kis Kisko Pyaar Karoon,father,11,1642.6500000000003,180,9.125833333333334
Kis Kisko Pyaar Karoon,karan,20,1220.0,224,5.446428571428571
Kis Kisko Pyaar Karoon,tiger,3,517.3333333333333,62,8.344086021505374
Kis Kisko Pyaar Karoon,kumar,33,2426.0333333333338,406,5.97545155993432
Calendar Girls,sharon,7,146.66666666666666,200,0.7333333333333333
Calendar Girls,father,2,6.833333333333334,35,0.19523809523809527
Jang Aur Aman,patwardhan,0,0.0,95,0.0
Singh Is Bliing,kirpal,5,95.0,75,1.2666666666666666
Singh Is Bliing,raftaar,49,1049.9999999999993,413,2.5423728813559308
Singh Is Bliing,father,6,555.5952380952381,88,6.313582251082251
Singh Is Bliing,man,3,47.5,13,3.6538461538461537
Singh Is Bliing,singh,4,194.0,53,3.660377358490566
Singh Is Bliing,mark,11,319.0,92,3.467391304347826
Jodi No.1,jai,7,467.5,144,3.2465277777777777
Jodi No.1,veeru,6,81.5,104,0.7836538461538461
Jodi No.1,rai,7,151.66666666666669,96,1.5798611111111114
Talvar,kanhaiya,2,9.0,30,0.3
Talvar,father,1,13.0,5,2.6
Talvar,tandons,5,53.16666666666666,43,1.2364341085271315
Talvar,cdi,6,5.0,72,0.06944444444444445
Talvar,kumar,12,612.6666666666667,138,4.4396135265700485
Talvar,ramesh,5,72.66666666666666,57,1.2748538011695905
Kabhi Khushi Kabhie Gham,,0,0.0,0,0.0
Kabhi Khushi Kabhie Gham,rohan,37,1307.9333333333334,275,4.756121212121212
Kabhi Khushi Kabhie Gham,yashvardhan,28,0.0,21,0.0
Kabhi Khushi Kabhie Gham,rahul,23,887.0,289,3.069204152249135
Kabhi Khushi Kabhie Gham,anjali,9,135.66666666666666,75,1.8088888888888888
Kabhi Khushi Kabhie Gham,yash,28,668.5,253,2.642292490118577
Kabhi Khushi Kabhie Gham,father,4,88.5,19,4.657894736842105
Kabhi Khushi Kabhie Gham,whereupon,5,0.0,43,0.0
Jazbaa,mahesh,5,96.0,64,1.5
Jazbaa,yohan,2,1009.9357142857142,42,24.04608843537415
Jazbaa,maklai,1,8.0,5,1.6
Jazbaa,niyaaz,9,76.0,181,0.4198895027624309
Bumper Draw,man,1,119.0,13,9.153846153846153
Kasoor,shekhar,33,1204.1333333333334,183,6.579963570127505
Kasoor,inspector,3,0.0,21,0.0
Kasoor,man,2,80.0,17,4.705882352941177
Kasoor,lokhande,1,29.0,21,1.380952380952381
Pyaar Ka Punchnama 2,gogo,4,3.0,42,0.07142857142857142
Pyaar Ka Punchnama 2,thakur,4,36.0,44,0.8181818181818182
Pyaar Ka Punchnama 2,siddharth,7,99.0,85,1.1647058823529413
Pyaar Ka Punchnama 2,father,3,585.0,36,16.25
Kuch Khatti Kuch Meethi,man,2,152.0,15,10.133333333333333
Shaandaar,robin,8,4904.599999999999,77,63.69610389610389
Shaandaar,jagjinder,1,0.0,24,0.0
Shaandaar,fundwani,3,149.33333333333334,49,3.047619047619048
Kyo Kii Main Jhuth Nahin Bolta,tejpal,1,16.0,5,3.2
Kyo Kii Main Jhuth Nahin Bolta,malhotra,1,45.0,13,3.4615384615384617
Kyo Kii Main Jhuth Nahin Bolta,raj,14,10.0,97,0.10309278350515463
Titli,titli,12,399.83333333333326,85,4.70392156862745
Titli,man,1,17.5,5,3.5
Lagaan: Once Upon a Time in India,,0,0.0,0,0.0
Lagaan: Once Upon a Time in India,lakha,11,87.0,78,1.1153846153846154
Lagaan: Once Upon a Time in India,deva,7,0.0,59,0.0
Lagaan: Once Upon a Time in India,ismail,2,57.0,35,1.6285714285714286
Lagaan: Once Upon a Time in India,kachra,10,16.0,89,0.1797752808988764
Lagaan: Once Upon a Time in India,captain,1,0.0,32,0.0
Lagaan: Once Upon a Time in India,bhuvan,28,348.6666666666667,318,1.0964360587002098
Lajja,prakash,3,540.6666666666665,51,10.601307189542482
Lajja,gajendra,14,2912.1904761904752,131,22.23046165030897
Lajja,father,4,814.0,65,12.523076923076923
Lajja,virendra,4,357.0,44,8.113636363636363
Lajja,raju,14,2245.5,76,29.54605263157895
Lajja,raghu,18,241.5,134,1.8022388059701493
Lajja,bulwa,2,14.0,13,1.0769230769230769
Lajja,man,0,181.5,27,6.722222222222222
Love Ke Liye Kuchh Bhi Karega,rahul,3,292.6666666666667,39,7.504273504273505
Love Ke Liye Kuchh Bhi Karega,harry,3,0.0,33,0.0
Love Ke Liye Kuchh Bhi Karega,chopra,6,250.0,44,5.681818181818182
Yaara Silly Silly,sammy,9,221.0,96,2.3020833333333335
Prem Ratan Dhan Payo,yuvraj,20,1945.95,281,6.92508896797153
Prem Ratan Dhan Payo,king,2,17.0,6,2.8333333333333335
Prem Ratan Dhan Payo,ajay,10,621.5,105,5.919047619047619
Prem Ratan Dhan Payo,diwan,2,0.0,17,0.0
Prem Ratan Dhan Payo,dilwale,1,569.5,33,17.257575757575758
Prem Ratan Dhan Payo,pritampur,3,22.0,35,0.6285714285714286
Prem Ratan Dhan Payo,kanhaiya,2,7.0,10,0.7
Prem Ratan Dhan Payo,singh,3,446.1666666666667,65,6.864102564102565
Prem Ratan Dhan Payo,prem,22,700.3333333333334,209,3.3508771929824563
Prem Ratan Dhan Payo,vijay,23,1294.359523809524,283,4.573708564697965
Moksha: Salvation,vikram,10,3.0,78,0.038461538461538464
X,anshuman,14,5044.666666666668,174,28.992337164750964
X,k,1,943.8333333333333,264,3.5751262626262625
Mujhe Kucch Kehna Hai,father,1,20.0,21,0.9523809523809523
Mujhe Kucch Kehna Hai,karan,27,628.5666666666666,181,3.4727440147329647
Tamasha,ved,64,2377.3,435,5.465057471264368
Tamasha,father,3,376.5666666666667,69,5.457487922705314
Hate Story 3,vikram,5,48.0,41,1.170731707317073
Hate Story 3,saurav,27,1667.9999999999998,237,7.037974683544303
Hate Story 3,aditya,20,792.6666666666666,197,4.023688663282572
Nayak: The Real Hero,rao,4,1133.9833333333336,93,12.193369175627243
Nayak: The Real Hero,chauhan,7,1103.8333333333333,91,12.13003663003663
Nayak: The Real Hero,chief,1,0.0,15,0.0
Nayak: The Real Hero,father,0,0.0,0,0.0
Nayak: The Real Hero,bansal,0,0.0,0,0.0
Nayak: The Real Hero,man,0,0.0,0,0.0
Nayak: The Real Hero,shivaji,1,0.0,40,0.0
One 2 Ka 4,sawant,15,92.5,74,1.25
One 2 Ka 4,arun,26,295.91666666666663,238,1.243347338935574
One 2 Ka 4,kkv,11,168.0,66,2.5454545454545454
One 2 Ka 4,jd,5,26.0,16,1.625
One 2 Ka 4,javed,24,433.0,199,2.1758793969849246
Bajirao Mastani,rao,4,209.83333333333334,49,4.282312925170068
Bajirao Mastani,pant,2,25.0,24,1.0416666666666667
Bajirao Mastani,bajirao,59,3085.5,512,6.0263671875
Bajirao Mastani,bhatt,4,448.8333333333333,41,10.947154471544716
Bajirao Mastani,nasir,2,0.0,21,0.0
Bajirao Mastani,son,5,593.0,68,8.720588235294118
Bajirao Mastani,shripad,2,0.0,28,0.0
Bajirao Mastani,shahu,2,407.8333333333335,40,10.195833333333336
Bajirao Mastani,ambaji,2,0.0,28,0.0
Paagalpan,sameer,4,294.0,37,7.945945945945946
Paagalpan,father,2,148.0,18,8.222222222222221
Dilwale,siddhu,0,98.0,77,1.2727272727272727
Dilwale,king,0,125.0,188,0.6648936170212766
Dilwale,randhir,0,34.0,51,0.6666666666666666
Dilwale,kaali,0,22.0,21,1.0476190476190477
Dilwale,raghav,0,368.3333333333333,30,12.277777777777777
Dilwale,raj,0,3288.5,624,5.270032051282051
Dilwale,veer,0,324.5,205,1.5829268292682928
Dilwale,man,1,17.0,5,3.4
Dilwale,mani,0,0.0,54,0.0
Pyaar Ishq Aur Mohabbat,bharadwaj,6,196.0,72,2.7222222222222223
Pyaar Ishq Aur Mohabbat,yash,19,625.6666666666666,156,4.010683760683761
Pyaar Ishq Aur Mohabbat,lord,8,0.0,81,0.0
Pyaar Ishq Aur Mohabbat,gaurav,39,781.6666666666667,335,2.3333333333333335
Pyaar Ishq Aur Mohabbat,taj,29,549.1666666666667,192,2.860243055555556
Pyaar Tune Kya Kiya,jai,26,1021.1666666666667,245,4.168027210884354
Pyaar Tune Kya Kiya,father,5,98.0,60,1.6333333333333333
Pyaar Tune Kya Kiya,mr.,0,0.0,0,0.0
Pyaar Tune Kya Kiya,vispy,1,0.0,25,0.0
Rehnaa Hai
Terre Dil Mein,maddy,0,784.1666666666666,358,2.1904096834264433
Style,bantu,3,152.16666666666666,52,2.926282051282051
Style,chantu,2,26.0,30,0.8666666666666667
Tera Mera Saath Rahen,khanna,1,0.0,17,0.0
Tera Mera Saath Rahen,rahul,8,121.0,64,1.890625
Tera Mera Saath Rahen,raj,12,267.16666666666663,116,2.3031609195402294
Tera Mera Saath Rahen,man,3,75.0,14,5.357142857142857
Tum Bin - Love Will Find a Way,amar,12,858.0,170,5.047058823529412
Tum Bin - Love Will Find a Way,malhotra,1,132.0,27,4.888888888888889
Tum Bin - Love Will Find a Way,son,1,33.5,4,8.375
Tum Bin - Love Will Find a Way,abhigyan,8,0.0,20,0.0
Tum Bin - Love Will Find a Way,shekhar,38,1249.6666666666667,290,4.309195402298851
Tum Bin - Love Will Find a Way,shah,6,77.0,64,1.203125
Tum Bin - Love Will Find a Way,bosco,3,282.0,55,5.127272727272727
Tum Bin - Love Will Find a Way,abhi,8,27.0,39,0.6923076923076923
Yaadein,malhotra,0,23.5,24,0.9791666666666666
Yaadein,ronit,0,23.0,43,0.5348837209302325
Yaadein,raj,0,10.0,89,0.11235955056179775
Yaadein,brother,0,22.0,7,3.142857142857143
Yeh Raaste Hain Pyaar Ke,bhanwarlal,7,248.83333333333334,65,3.8282051282051284
Yeh Raaste Hain Pyaar Ke,rohit,10,2768.666666666667,112,24.7202380952381
Yeh Raaste Hain Pyaar Ke,vicky,23,422.5833333333333,175,2.4147619047619044
Yeh Teraa Ghar Yeh Meraa Ghar,pandey,1,21.5,10,2.15
Yeh Teraa Ghar Yeh Meraa Ghar,dayashankar,11,64.0,82,0.7804878048780488
Yeh Zindagi Ka Safar,jai,22,508.33333333333337,198,2.5673400673400675
Yeh Zindagi Ka Safar,father,3,119.5,51,2.343137254901961
Yeh Zindagi Ka Safar,vivek,4,0.0,61,0.0
Zubeidaa,riyaz,0,1779.6666666666665,144,12.358796296296296
Zubeidaa,father,0,91.5,38,2.4078947368421053
Zubeidaa,mehboob,0,57.0,15,3.8
Zubeidaa,vijayendra,0,168.0,81,2.074074074074074
16 December,dost,6,0.0,114,0.0
16 December,khan,6,1711.5000000000002,118,14.504237288135595
16 December,singh,3,2766.0833333333335,121,22.860192837465565
16 December,vir,3,0.0,119,0.0
23rd March 1931: Shaheed,chandrashekhar,1,0.0,13,0.0
23rd March 1931: Shaheed,bhagat,15,3032.9346320346317,130,23.330266400266396
Aankhen,vishwas,0,1057.1499999999996,147,7.1914965986394535
Aankhen,rajput,0,641.1666666666666,224,2.8623511904761902
Aankhen,mr.,0,0.0,0,0.0
Aankhen,man,0,0.0,0,0.0
Aankhen,arjun,0,26.5,143,0.1853146853146853
Aankhen,vijay,0,0.0,20,0.0
Aap Mujhe Achche Lagne Lage,rohit,23,3553.1333333333337,166,21.404417670682733
Ab Ke Baras,man,1,104.0,11,9.454545454545455
Agni Varsha,father,8,1208.4,121,9.986776859504133
Agni Varsha,raibhya,4,61.0,63,0.9682539682539683
Agni Varsha,yavakri,8,588.3333333333333,84,7.003968253968253
Agni Varsha,indra,4,52.0,32,1.625
Agni Varsha,paravasu,2,140.0,23,6.086956521739131
Agni Varsha,arvasu,30,2068.5666666666666,298,6.941498881431767
Akhiyon Se Goli Maare,raj,5,173.0,61,2.8360655737704916
Akhiyon Se Goli Maare,man,1,136.0,10,13.6
Annarth,jai,2,55.0,29,1.896551724137931
Annarth,sameer,40,5470.666666666666,394,13.884940778341791
Annarth,bandya,6,155.0,69,2.246376811594203
Annarth,iqbal,12,601.0833333333334,118,5.093926553672317
Annarth,raghav,32,2577.633333333333,281,9.173072360616844
Annarth,man,2,81.33333333333333,34,2.392156862745098
Annarth,danger,1,45.65,23,1.9847826086956522
Annarth,jimmy,38,2835.05,417,6.798681055155876
Ansh: The Deadly Part,police,10,133.0,104,1.2788461538461537
Ansh: The Deadly Part,singh,4,609.3,52,11.717307692307692
Ansh: The Deadly Part,bhagat,5,0.0,89,0.0
Awara Paagal Deewana,yeda,7,0.0,86,0.0
Awara Paagal Deewana,guru,16,92.0,137,0.6715328467153284
Awara Paagal Deewana,manilal,3,0.0,27,0.0
Awara Paagal Deewana,anmol,20,262.1666666666667,117,2.240740740740741
Awara Paagal Deewana,vikrant,14,507.6666666666667,162,3.133744855967078
Awara Paagal Deewana,anna,5,221.83333333333334,87,2.549808429118774
Badhaai Ho Badhaai,chaddha,2,85.0,48,1.7708333333333333
Badhaai Ho Badhaai,man,1,681.3333333333333,27,25.234567901234566
Badhaai Ho Badhaai,anthony,3,0.0,50,0.0
Bollywood Queen,dean,6,243.5,51,4.7745098039215685
Bollywood Queen,jay,25,347.8333333333335,172,2.022286821705427
Bollywood Queen,boy,1,223.41666666666669,26,8.592948717948719
Bollywood Queen,brother,7,56.3,54,1.0425925925925925
Chalo Ishq Ladaaye,rahul,4,66.0,24,2.75
Chalo Ishq Ladaaye,man,1,79.0,10,7.9
Chalo Ishq Ladaaye,kamat,8,142.0,67,2.1194029850746268
Chalo Ishq Ladaaye,pappu,24,318.5,120,2.654166666666667
Chalo Ishq Ladaaye,acp,4,2.0,32,0.0625
Chor Machaaye Shor,shyam,0,235.0,101,2.3267326732673266
Chor Machaaye Shor,tito,1,65.5,17,3.8529411764705883
Chor Machaaye Shor,ram,0,105.0,68,1.5441176470588236
Company,koda,4,4.0,41,0.0975609756097561
Company,sreenivasan,4,83.0,60,1.3833333333333333
Company,malik,19,470.5,179,2.6284916201117317
Company,man,1,318.0,20,15.9
Deewangee,goyal,1,35.0,26,1.3461538461538463
Deewangee,raj,5,0.0,82,0.0
Deewangee,tarang,10,232.0,85,2.7294117647058824
Deewangee,ashwin,7,173.0,37,4.675675675675675
Devdas,father,0,210.46666666666667,46,4.57536231884058
Devdas,devdas,0,1584.5333333333328,435,3.642605363984673
Devdas,kalibabu,0,272.0,23,11.826086956521738
Devdas,bhuvan,0,71.0,60,1.1833333333333333
Dil Hai Tumhaara,man,2,54.0,12,4.5
Dil Vil Pyar Vyar,hrithik,5,12.0,32,0.375
Dil Vil Pyar Vyar,gaurav,3,50.0,19,2.6315789473684212
Ek Chotisi Love Story,boy,1,29.0,27,1.0740740740740742
Ek Chotisi Love Story,aditya,7,163.33333333333331,69,2.367149758454106
Filhaal,dhruv,8,30.0,86,0.3488372093023256
Filhaal,sahil,6,462.0,52,8.884615384615385
Gunaah,tough,0,0.0,54,0.0
Gunaah,aditya,0,176.66666666666669,100,1.7666666666666668
Haan Maine Bhi Pyaar Kiya,raj,7,35.0,56,0.625
Hathyar,digamber,3,97.0,35,2.7714285714285714
Hathyar,father,2,82.5,22,3.75
Hathyar,pakya,9,43.0,44,0.9772727272727273
Hathyar,rohit,33,1465.2563492063491,335,4.373899549869699
Hathyar,brother,1,20.0,6,3.3333333333333335
Hathyar,munna,3,5.0,26,0.19230769230769232
Hum Kisise Kum Nahin,bhai,9,460.0,135,3.4074074074074074
Hum Kisise Kum Nahin,dr.,0,0.0,0,0.0
Hum Kisise Kum Nahin,raja,6,43.0,23,1.8695652173913044
Hum Kisise Kum Nahin,rastogi,7,280.5,100,2.805
Hum Kisise Kum Nahin,pillai,4,16.0,19,0.8421052631578947
Hum Kisise Kum Nahin,fools,1,34.0,8,4.25
Hum Kisise Kum Nahin,munna,15,0.0,158,0.0
Hum Tumhare Hain Sanam,suraj,25,257.0,159,1.6163522012578617
Hum Tumhare Hain Sanam,narayan,1,61.5,14,4.392857142857143
Hum Tumhare Hain Sanam,dev,4,0.0,41,0.0
Hum Tumhare Hain Sanam,prashant,7,16.0,62,0.25806451612903225
Hum Tumhare Hain Sanam,gopal,33,341.16666666666674,230,1.4833333333333336
Hum Tumhare Hain Sanam,boy,1,62.0,10,6.2
Humraaz,karan,39,2062.166666666667,332,6.2113453815261055
Humraaz,raj,57,8340.666666666668,487,17.126625598904862
Humraaz,man,0,0.0,0,0.0
Humraaz,to,44,0.0,361,0.0
Jaani Dushman:
Ek Anokhi Kahani,atul,14,315.0,112,2.8125
Jaani Dushman:
Ek Anokhi Kahani,karan,11,90.66666666666667,62,1.4623655913978495
Jaani Dushman:
Ek Anokhi Kahani,rajesh,4,129.0,45,2.8666666666666667
Jaani Dushman:
Ek Anokhi Kahani,prem,3,13.0,25,0.52
Jeena Sirf Merre Liye,father,5,199.5,54,3.6944444444444446
Jeena Sirf Merre Liye,karan,12,102.0,58,1.7586206896551724
Jeena Sirf Merre Liye,brother,1,15.999999999999998,8,1.9999999999999998
Kaante,major,9,43.0,110,0.39090909090909093
Kaante,mak,29,798.3333333333334,172,4.641472868217054
Kaante,marc,5,87.0,70,1.2428571428571429
Kaante,ajju,10,115.5,102,1.1323529411764706
Kehtaa Hai Dil Baar Baar,patel,5,673.3333333333333,69,9.758454106280192
Kehtaa Hai Dil Baar Baar,man,2,244.33333333333331,29,8.425287356321839
Kehtaa Hai Dil Baar Baar,roger,3,43.5,41,1.0609756097560976
Kitne Door Kitne Paas,jatin,6,359.08333333333337,71,5.057511737089202
Kitne Door Kitne Paas,father,1,74.0,17,4.352941176470588
Kitne Door Kitne Paas,nimesh,3,13.0,27,0.48148148148148145
Koi Mere Dil Se Poochhe,aman,27,679.0,164,4.140243902439025
Koi Mere Dil Se Poochhe,ceremony,3,151.0,22,6.863636363636363
Koi Mere Dil Se Poochhe,father,2,189.66666666666666,31,6.118279569892473
Koi Mere Dil Se Poochhe,dushyant,10,190.16666666666666,97,1.9604810996563573
Kranti,awadesh,0,0.0,13,0.0
Kranti,father,0,54.5,17,3.2058823529411766
Kranti,rana,0,24.0,38,0.631578947368421
Kranti,abhay,0,174.0,96,1.8125
Kuch Tum Kaho Kuch Hum Kahein,son,4,180.33333333333334,57,3.1637426900584797
Kuch Tum Kaho Kuch Hum Kahein,vishnupratap,13,0.0,13,0.0
Kuch Tum Kaho Kuch Hum Kahein,indra,2,0.0,28,0.0
Kuch Tum Kaho Kuch Hum Kahein,vishnu,16,93.0,109,0.8532110091743119
Kuch Tum Kaho Kuch Hum Kahein,pratap,13,591.1666666666664,150,3.9411111111111095
Kuch Tum Kaho Kuch Hum Kahein,nephew,1,7.0,4,1.75
Kuch Tum Kaho Kuch Hum Kahein,abhay,20,373.1666666666667,186,2.0062724014336917
Kuch Tum Kaho Kuch Hum Kahein,rudra,10,129.0,67,1.9253731343283582
Kuch Tum Kaho Kuch Hum Kahein,virendra,7,7.0,87,0.08045977011494253
Kya Yehi Pyaar Hai,distraught,6,0.0,38,0.0
Kya Yehi Pyaar Hai,rahul,17,463.00000000000006,256,1.8085937500000002
Kya Yehi Pyaar Hai,kamlakar,4,4.5,46,0.09782608695652174
Kya Yehi Pyaar Hai,raj,15,9376.5,136,68.94485294117646
Kya Yehi Pyaar Hai,man,1,296.0,19,15.578947368421053
Kya Yehi Pyaar Hai,brother,5,221.33333333333334,40,5.533333333333333
Kyaa Dil Ne Kahaa,rahul,6,28.0,30,0.9333333333333333
The Legend of Bhagat Singh,azad,3,271.83333333333337,54,5.033950617283951
The Legend of Bhagat Singh,bhagat,16,2282.833333333333,291,7.844788087056127
Maa Tujhhe Salaam,major,8,0.0,174,0.0
Maa Tujhhe Salaam,pratap,7,1018.030158730159,176,5.784262265512267
Maa Tujhhe Salaam,man,2,34.0,16,2.125
Maa Tujhhe Salaam,albaksh,11,437.70411255411256,89,4.918023736563063
Maine Dil Tujhko Diya,ramadan,2,4.0,10,0.4
Maine Dil Tujhko Diya,father,2,41.0,17,2.411764705882353
Maine Dil Tujhko Diya,chopra,7,507.3333333333333,86,5.89922480620155
Maine Dil Tujhko Diya,ajay,28,790.5,260,3.0403846153846152
Maine Dil Tujhko Diya,brother,2,40.0,22,1.8181818181818181
Maine Dil Tujhko Diya,munna,2,23.0,9,2.5555555555555554
Makdee,kallu,2,0.0,20,0.0
Mere Yaar Ki Shaadi Hai,rohit,10,64.66666666666667,72,0.8981481481481483
Mujhse Dosti Karoge!,father,3,158.75000000000003,36,4.409722222222223
Mujhse Dosti Karoge!,raj,47,3167.166666666666,415,7.6317269076305205
Na Tum Jaano Na Hum,a,19,0.0,193,0.0
Na Tum Jaano Na Hum,rahul,16,353.25,157,2.25
Na Tum Jaano Na Hum,man,3,211.0,65,3.246153846153846
Nishad,her,2,0.0,37,0.0
Nishad,boy,1,85.0,9,9.444444444444445
Nishad,ashok,2,0.0,24,0.0
Om Jai Jagadish,jai,10,57.5,93,0.6182795698924731
Om Jai Jagadish,om,15,414.3333333333333,108,3.8364197530864197
Pyaar Diwana Hota Hai,sunder,15,55.0,103,0.5339805825242718
Pyaasa,suraj,8,380.0,90,4.222222222222222
Raaz,swaroop,0,856.1666666666665,264,3.243055555555555
Raaz,prof.,0,0.0,0,0.0
Raaz,aditya,0,542.5,195,2.782051282051282
Rishtey,suraj,39,314.3333333333333,365,0.8611872146118721
Rishtey,son,5,5.0,63,0.07936507936507936
Rishtey,yashpal,17,187.0,227,0.8237885462555066
Rishtey,father,6,605.8333333333331,100,6.058333333333332
Rishtey,singh,1,147.0,17,8.647058823529411
Road,actor,1,64.0,10,6.4
Road,arvind,7,496.66666666666674,85,5.843137254901961
Road,babu,16,483.0,127,3.8031496062992125
Road,inderpal,3,294.0,37,7.945945945945946
Saathiya,yeshwant,0,0.0,46,0.0
Saathiya,aditya,0,425.5,235,1.8106382978723403
Shakti - The Power,narasimha,7,41.0,82,0.5
Shakti - The Power,jai,4,0.0,38,0.0
Shakti - The Power,shekhar,8,641.1666666666666,105,6.106349206349206
Shararat,dcp,1,0.0,24,0.0
Shararat,judge,1,35.0,20,1.75
Shararat,bhosle,1,86.0,24,3.5833333333333335
Sur: The Melody of Life,vikramaditya,26,447.6666666666667,203,2.2052545155993433
Tumko Na Bhool Paayenge,the,7,163.0,498,0.3273092369477912
Tumko Na Bhool Paayenge,thakur,7,123.33333333333334,48,2.5694444444444446
Tumko Na Bhool Paayenge,chief,2,0.0,29,0.0
Tumko Na Bhool Paayenge,inder,20,722.5,200,3.6125
Tumko Na Bhool Paayenge,another,7,543.3333333333333,34,15.980392156862743
Tumko Na Bhool Paayenge,veer,13,311.99999999999994,172,1.8139534883720927
Tumko Na Bhool Paayenge,man,3,141.0,43,3.2790697674418605
Tumko Na Bhool Paayenge,ali,62,895.3333333333334,394,2.272419627749577
Tumse Achcha Kaun Hai,sunil,4,0.0,25,0.0
Waah! Tera Kya Kehna,ashish,2,10.0,6,1.6666666666666667
Waah! Tera Kya Kehna,banne,4,157.0,55,2.8545454545454545
Waah! Tera Kya Kehna,kishan,1,0.0,8,0.0
Waah! Tera Kya Kehna,nephew,1,90.5,7,12.928571428571429
Waah! Tera Kya Kehna,raj,10,882.3333333333333,103,8.566343042071196
Yeh Dil Aashiqanaa,karan,11,344.6666666666667,106,3.2515723270440255
Yeh Dil Aashiqanaa,akhmash,9,31.0,62,0.5
Yeh Dil Aashiqanaa,pooja,9,448.6666666666666,102,4.398692810457516
Yeh Dil Aashiqanaa,vijay,9,0.0,65,0.0
Yeh Hai Jalwa,robin,3,5.0,17,0.29411764705882354
Yeh Hai Jalwa,shera,3,56.0,32,1.75
Yeh Hai Jalwa,purshottam,15,55.0,116,0.47413793103448276
Yeh Hai Jalwa,boy,2,90.4,15,6.026666666666667
Yeh Hai Jalwa,vicky,5,122.5,32,3.828125
Yeh Hai Jalwa,rajesh,45,458.5,323,1.4195046439628483
Yeh Hai Jalwa,raju,61,304.1666666666666,483,0.6297446514837817
Yeh Mohabbat Hai,chand,13,191.0,67,2.8507462686567164
3 Deewarein,man,3,1211.7666666666667,57,21.25906432748538
88 Antop Hill,88,0,143.0,58,2.4655172413793105
88 Antop Hill,a,40,0.0,149,0.0
88 Antop Hill,antop,5,0.0,50,0.0
88 Antop Hill,prashant,8,90.0,43,2.0930232558139537
88 Antop Hill,aslam,7,0.0,83,0.0
88 Antop Hill,pratyush,40,2049.0,355,5.771830985915493
88 Antop Hill,arvind,9,94.0,112,0.8392857142857143
88 Antop Hill,man,2,309.0,34,9.088235294117647
88 Antop Hill,neeraj,12,478.16666666666674,123,3.887533875338754
Aanch,diwakar,6,1232.8333333333333,56,22.014880952380953
Aman Ke Farishtey,vikram,1,127.5,14,9.107142857142858
Aman Ke Farishtey,sher,2,0.0,17,0.0
Aman Ke Farishtey,singh,3,359.5,35,10.271428571428572
Andaaz,malhotra,1,50.0,15,3.3333333333333335
Andaaz,young,2,0.0,26,0.0
Andaaz,karan,10,328.0,84,3.9047619047619047
Andaaz,raj,41,1619.1333333333334,412,3.9299352750809065
Armaan,dr.,0,0.0,0,0.0
Armaan,siddharth,6,2.0,45,0.044444444444444446
Armaan,sinha,3,53.833333333333336,25,2.1533333333333333
Armaan,akash,13,440.0,133,3.308270676691729
Armaan,father,2,6.0,13,0.46153846153846156
Baaz: A Bird in Danger,dabral,0,0.0,0,0.0
Baaz: A Bird in Danger,mayor,0,0.0,0,0.0
Baaz: A Bird in Danger,raj,3,549.5,38,14.460526315789474
Baghban,son,3,100.5,24,4.1875
Baghban,alok,9,1428.6666666666672,87,16.421455938697324
Baghban,raj,26,1433.8333333333335,209,6.860446570972887
Baghban,man,1,132.33333333333334,19,6.964912280701755
Basti,satish,18,364.0,153,2.3790849673202614
Basti,karanjia,12,194.5,110,1.768181818181818
Basti,kanta,12,155.63333333333333,83,1.8751004016064257
Basti,rama,20,787.5,128,6.15234375
Basti,kulkarni,3,348.0,54,6.444444444444445
Basti,brother,2,61.0,14,4.357142857142857
Basti,commissioner,4,258.0,19,13.578947368421053
Basti,jabbar,3,21.0,10,2.1
Bhoot,qureshi,6,173.83333333333334,70,2.4833333333333334
Bhoot,son,4,171.0,38,4.5
Bhoot,sanjay,20,131.0,147,0.891156462585034
Bhoot,vishal,18,476.5,169,2.8195266272189348
Bhoot,rajan,2,2.0,3,0.6666666666666666
Calcutta Mail,bulbul,3,240.66666666666669,34,7.07843137254902
Calcutta Mail,avinash,25,1126.8333333333333,181,6.225598526703498
Chalte Chalte,salim,0,63.0,33,1.9090909090909092
Chalte Chalte,deepak,0,83.0,23,3.608695652173913
Chalte Chalte,raj,0,1323.6666666666667,330,4.011111111111111
Chalte Chalte,man,1,86.5,16,5.40625
Chokher Bali,mahendra,11,148.0,113,1.3097345132743363
Chokher Bali,behari,8,257.5,44,5.8522727272727275
