Movie Name, Cast Name, Total Centrality, Average Centrality
Road,lakshmi,100.0,1.7543859649122806
Saathiya,suhani,354.0,1.824742268041237
Saathiya,savitri,310.5,4.776923076923077
Shakti - The Power,mother,94.0,3.032258064516129
Shakti - The Power,nandini,197.33333333333331,1.7463126843657815
Shararat,sengupta,188.0,9.4
Shararat,neha,0.0,0.0
Shararat,rahul,5271.999999999999,32.74534161490683
Soch,preeti,418.3333333333333,8.537414965986395
Sur: The Melody of Life,tina,76.0,1.1176470588235294
Tumko Na Bhool Paayenge,mehak,257.0,4.015625
Tumko Na Bhool Paayenge,girl,105.5,5.861111111111111
Tumse Achcha Kaun Hai,naina,243.5,3.865079365079365
Tumse Achcha Kaun Hai,woman,490.0,19.6
Tumse Achcha Kaun Hai,bobby,86.0,1.1168831168831168
Tumse Achcha Kaun Hai,dixit,51.0,5.1
Yeh Dil Aashiqanaa,sister,30.0,3.3333333333333335
Yeh Hai Jalwa,sonia,378.5,3.604761904761905
Yeh Hai Jalwa,rinkie,1129.0,7.786206896551724
Yeh Hai Jalwa,singh,223.0,9.695652173913043
88 Antop Hill,sonali,1328.5,6.992105263157895
88 Antop Hill,menon,89.0,0.8811881188118812
88 Antop Hill,teesta,22.0,0.16296296296296298
Aanch,vidya,39.0,0.75
Andaaz,woman,32.0,4.571428571428571
Andaaz,kiran,54.0,1.7419354838709677
Andaaz,jiya,179.0,0.8211009174311926
Andaaz,kajal,933.1166666666667,2.8276262626262625
Armaan,sonia,46.0,0.36220472440944884
Armaan,woman,301.66666666666663,14.365079365079364
Armaan,neha,249.0,3.364864864864865
Armaan,mathur,27.0,1.8
Baaz: A Bird in Danger,neha,76.66666666666666,1.236559139784946
Baaz: A Bird in Danger,preeti,0.0,0.0
Baaz: A Bird in Danger,subordinate,0.0,0.0
Baaz: A Bird in Danger,rastogi,0.0,0.0
Baaz: A Bird in Danger,chopra,809.0,35.17391304347826
Baaz: A Bird in Danger,girl,38.0,1.3571428571428572
Baaz: A Bird in Danger,sister,199.49999999999997,13.299999999999999
Baghban,pooja,529.0,5.135922330097087
Baghban,payal,62.0,1.3777777777777778
Basti,priya,71.0,3.9444444444444446
Bhoot,mother,168.0,4.8
Bhoot,manjeet,315.0,1.8
Bhoot,sarita,92.0,2.2439024390243905
Bhoot,daughter,3.0,1.0
Bhoot,swati,253.0,3.6142857142857143
Boom,sheila,30.0,0.6122448979591837
Boom,rina,0.0,0.0
Chalte Chalte,priya,763.0,2.5264900662251657
Chalte Chalte,sheetal,5.0,0.08333333333333333
Chokher Bali,binodini,395.6666666666667,2.552688172043011
Chokher Bali,girl,162.5,7.386363636363637
Chori Chori,pooja,6.0,0.5
Chori Chori,khushi,304.0,2.4516129032258065
Chota Jadugar,woman,46.0,7.666666666666667
Chura Liyaa Hai Tumne,khanna,73.5,4.9
Chura Liyaa Hai Tumne,sheena,0.0,0.0
Chura Liyaa Hai Tumne,tina,304.0,2.5982905982905984
Dil Ka Rishta,mother,756.6666666666666,5.604938271604938
Dil Ka Rishta,anita,100.0,1.5625
Dil Ka Rishta,tia,5033.271428571427,10.709088145896654
Dil Ka Rishta,daughter,43.56666666666666,1.8152777777777775
Dum,kaveri,139.16666666666669,4.348958333333334
Dum,babu,162.66666666666666,1.983739837398374
Dum,sharma,195.33333333333334,1.9931972789115646
Ek Din 24 Ghante,sameera,2522.9333333333334,14.668217054263566
Ek Din 24 Ghante,daughter,115.83333333333333,6.0964912280701755
Footpath,sanjana,462.05,7.966379310344828
Gangaajal,mother,117.86666666666667,4.911111111111111
Haasil,niharika,39.0,3.0
Hawa,sanjana,226.33333333333331,2.939393939393939
The Hero: Love Story of a Spy,reshma,192.16666666666666,1.382494004796163
The Hero: Love Story of a Spy,shaheen,65.0,1.911764705882353
Hungama,anjali,1481.4499999999998,3.9400265957446803
Hungama,daughter,435.9499999999999,6.811718749999998
Inteha,sister,5.0,1.6666666666666667
Ishq Vishk,sahay,83.0,7.545454545454546
Ishq Vishk,alisha,716.1666666666666,5.304938271604938
Ishq Vishk,payal,1047.3,3.5866438356164383
Ishq Vishk,girl,72.0,8.0
Jaal: The Trap,anita,850.3333333333333,11.976525821596242
Jaal: The Trap,neha,88.33333333333334,1.0153256704980844
Janasheen,jessica,0.0,0.0
Jhankaar Beats,mother,36.0,3.6
Jhankaar Beats,nicky,80.0,2.5806451612903225
Jhankaar Beats,girl,325.5,12.055555555555555
Jhankaar Beats,daughter,114.0,10.363636363636363
Jism,khanna,115.0,10.454545454545455
Jism,sonia,255.33333333333334,1.4425612052730696
Jism,sister,241.0,10.041666666666666
Joggers Park,jenny,208.0,0.8927038626609443
Joggers Park,suratwala,14.0,2.8
Joggers Park,daughter,44.0,1.6296296296296295
Kagaar: Life on the Edge,mother,0.0,0.0
Kagaar: Life on the Edge,adi,194.25,5.395833333333333
Kaise Kahoon Ke... Pyaar Hai,sonia,124.0,2.3846153846153846
Kaise Kahoon Ke... Pyaar Hai,woman,309.6666666666667,11.91025641025641
Kaise Kahoon Ke... Pyaar Hai,lakshmi,39.0,0.8297872340425532
Kaise Kahoon Ke... Pyaar Hai,priya,168.9,1.0490683229813664
Kaise Kahoon Ke... Pyaar Hai,mother,80.33333333333337,1.8257575757575766
Kaise Kahoon Ke... Pyaar Hai,nikki,531.0,15.617647058823529
Kal Ho Naa Ho,jennifer,58.11666666666667,1.3837301587301587
Kal Ho Naa Ho,lajjo,100.0,2.9411764705882355
Kal Ho Naa Ho,heartbroken,380.33333333333337,11.525252525252526
Kal Ho Naa Ho,kapur,2090.1500000000005,59.718571428571444
Kal Ho Naa Ho,rohit,2425.7666666666664,17.32690476190476
Kal Ho Naa Ho,priya,51.0,1.59375
Kal Ho Naa Ho,mother,1043.254761904762,16.826689708141323
Kal Ho Naa Ho,naina,1449.0333333333326,4.036304549675021
Kal Ho Naa Ho,jenny,552.1142857142856,4.2470329670329665
Kal Ho Naa Ho,gia,134.49285714285713,3.3623214285714282
Kash Aap Hamare Hote,simone,59.0,3.6875
Kash Aap Hamare Hote,amrita,14.0,0.17073170731707318
Kash Aap Hamare Hote,daughter,198.0,4.212765957446808
Khel,batra,97.0,6.928571428571429
Khel,saanjh,22.0,0.7586206896551724
Khushi,khushi,92.0,1.2432432432432432
Khushi,girl,0.0,0.0
Khwahish,lekha,12.0,0.2727272727272727
Khwahish,girl,8.5,0.9444444444444444
Koi... Mil Gaya,sonia,40.5,1.0384615384615385
Koi... Mil Gaya,nisha,380.6666666666667,2.409282700421941
Koi... Mil Gaya,mother,177.78571428571428,3.7038690476190474
Kucch To Hai,woman,109.0,6.055555555555555
Kucch To Hai,natasha,156.5,1.7988505747126438
Kucch To Hai,tanya,759.0,5.9296875
Kuch Naa Kaho,raj,2260.5261904761915,8.250095585679531
Kuch Naa Kaho,namrata,981.8333333333333,3.8055555555555554
Main Madhuri Dixit Banna Chahti Hoon,chutki,179.0,2.671641791044776
Main Madhuri Dixit Banna Chahti Hoon,bollywood,309.0,5.237288135593221
Main Prem Ki Diwani Hoon,mother,225.50000000000003,6.263888888888889
Main Prem Ki Diwani Hoon,woman,21.0,2.625
Main Prem Ki Diwani Hoon,sanjana,436.5,1.9751131221719458
Main Prem Ki Diwani Hoon,roopa,48.0,1.6
Main Prem Ki Diwani Hoon,kumar,313.8333333333333,3.6072796934865896
Matrubhoomi: A Nation Without Women,woman,323.0,16.15
Matrubhoomi: A Nation Without Women,kalki,18.0,0.24324324324324326
Matrubhoomi: A Nation Without Women,girl,54.0,4.909090909090909
Mumbai Matinee,verma,246.66666666666666,15.416666666666666
Mumbai Se Aaya Mera Dost,dina,0.0,0.0
Mumbai Se Aaya Mera Dost,karan,0.0,0.0
Mumbai Se Aaya Mera Dost,sister,526.5,15.485294117647058
Munna Bhai M.B.B.S.,mother,54.0,2.347826086956522
Munna Bhai M.B.B.S.,dr.,0.0,0.0
Munna Bhai M.B.B.S.,asthana,666.0,4.757142857142857
Munna Bhai M.B.B.S.,suman,90.5,1.2746478873239437
Om,daughter,11.0,0.7857142857142857
Out of Control,jaswinder,400.50000000000006,2.043367346938776
Out of Control,richa,30.5,0.4420289855072464
Out of Control,girl,114.0,6.705882352941177
Out of Control,sister,36.333333333333336,1.7301587301587302
Pinjar,woman,134.0,7.882352941176471
Pinjar,lajjo,30.0,0.5882352941176471
Pinjar,puro,919.8,3.1285714285714286
Qayamat: City Under Threat,laila,39.0,0.9512195121951219
Qayamat: City Under Threat,sapna,418.6666666666667,9.101449275362318
Raghu Romeo,sweety,358.0,18.842105263157894
Raghu Romeo,actress,36.0,3.0
Raghu Romeo,not-so-nice,0.0,0.0
Saaya,tanya,397.0,15.26923076923077
Saaya,maya,401.0,2.7847222222222223
Samay: When Time Strikes,chauhan,28.0,2.5454545454545454
Samay: When Time Strikes,malvika,4544.0,11.247524752475247
Samay: When Time Strikes,daughter,270.45,6.01
Samay: When Time Strikes,acp,0.0,0.0
Satta,anuradha,0.0,0.0
Sssshhh...,malini,81.0,0.9529411764705882
Sssshhh...,gehna,188.66666666666666,2.9025641025641025
Sssshhh...,mother,24.0,0.8571428571428571
Sssshhh...,mrs.,0.0,0.0
Sssshhh...,mahek,1263.5,2.66
Sssshhh...,sister,417.66666666666663,8.18954248366013
Stumped,reena,2382.3333333333335,28.361111111111114
Talaash: The Hunt Begins...,purnima,173.08333333333334,4.677927927927928
Talaash: The Hunt Begins...,for,0.0,0.0
Talaash: The Hunt Begins...,daughter,312.3333333333333,5.78395061728395
Talaash: The Hunt Begins...,tina,319.3333333333333,4.374429223744292
Tehzeeb,mother,217.66666666666669,4.185897435897436
Tehzeeb,tehzeeb,416.5,2.7045454545454546
Tehzeeb,rukhsana,409.0,2.2849162011173183
Tehzeeb,daughter,0.0,0.0
Tere Naam,girl,758.8333333333331,23.71354166666666
Tere Naam,daughter,666.1666666666667,25.621794871794876
Tere Naam,nirjara,870.0,5.117647058823529
Tujhe Meri Kasam,sarro,165.57222222222222,7.526010101010101
Tujhe Meri Kasam,akash,587.5,3.1084656084656084
Tujhe Meri Kasam,anju,1218.5,2.5020533880903493
Tujhe Meri Kasam,girl,88.0,3.52
Waisa Bhi Hota Hai Part II,agni,5.0,0.29411764705882354
Yeh Dil,mithua,116.0,1.1047619047619048
Yeh Dil,vasundhara,90.0,2.1951219512195124
Zameen,jaydev,739.6666666666666,4.041894353369763
Zameen,acp,0.0,0.0
Aabra Ka Daabra,pinky,26.5,0.53
Ab Tumhare Hawale Watan Saathiyo,shweta,0.0,0.0
Aetbaar,mother,488.4166666666667,6.879107981220658
Aetbaar,sanjana,0.0,0.0
Aetbaar,saira,841.6666666666666,9.56439393939394
Agnipankh,mother,32.0,1.6842105263157894
Agnipankh,anjana,1.0,0.03225806451612903
Aitraaz,priya,36.0,0.24
Aitraaz,sonia,1869.7333333333331,5.916877637130801
Aitraaz,saxena,160.66666666666666,6.426666666666666
Aitraaz,roy,376.0,5.7846153846153845
Asambhav,shilpa,69.0,1.2321428571428572
Asambhav,alisha,292.0,3.208791208791209
Asambhav,ms.,0.0,0.0
Bardaasht,ramona,442.5,16.38888888888889
Bardaasht,payal,7.0,1.75
Chameli,chameli,1005.5,3.2646103896103895
Dev,woman,81.0,3.375
Dev,aaliya,0.0,0.0
Dhoom,dixit,993.8333333333333,6.58167770419426
Dhoom,ali,866.0,7.5964912280701755
Dil Maange More,shagun,115.0,1.074766355140187
Dil Maange More,neha,135.0,2.3275862068965516
Dil Maange More,sarah,20.0,0.7407407407407407
Dil Maange More,girl,70.0,5.0
Dil Ne Jise Apna Kahaa,dhani,23.0,0.5897435897435898
Dil Ne Jise Apna Kahaa,pari,144.0,2.1176470588235294
Flavours,sangita,76.0,8.444444444444445
Gayab,mother,30.0,1.1111111111111112
Gayab,mohini,563.0,2.234126984126984
Girlfriend,sapna,272.0,3.1264367816091956
Girlfriend,tanya,726.8333333333334,4.781798245614035
Hava Aney Dey,salma,38.0,4.222222222222222
Hava Aney Dey,mona,50.0,3.5714285714285716
Hava Aney Dey,sheela,281.6666666666667,5.314465408805032
Hulchul,laxmi,509.6666666666667,5.254295532646048
Hulchul,woman,185.28333333333336,10.29351851851852
Hulchul,anjali,627.3333333333333,4.417840375586854
Hulchul,daughter,83.2,4.894117647058824
Hum Tum,sameer,0.0,0.0
Hum Tum,rhea,1003.4166666666667,4.251765536723164
Hum Tum,karan,1170.0,4.0344827586206895
Hum Tum,diana,36.0,2.4
Hyderabad Blues 2,menaka,0.0,0.0
Insaaf: The Justice,bhushan,0.0,0.0
Ishq Hai Tumse,woman,44.5,7.416666666666667
Ishq Hai Tumse,khushbu,311.0,3.3440860215053765
Julie,julie,409.0,5.177215189873418
Kaun Hai Jo Sapno Mein Aaya,mahek,71.0,4.733333333333333
Khakee,mahalakshmi,225.16666666666663,2.2976190476190474
Khakee,mother,723.0,14.755102040816327
Khamosh Pani,ayesha,501.8333333333333,2.1914119359534205
Khamosh Pani,woman,401.5,12.951612903225806
Khamosh Pani,zubeida,62.33333333333333,2.226190476190476
King of Bollywood,british,0.0,0.0
Kismat,sapna,71.0,2.0285714285714285
Krishna Cottage,mother,101.0,7.769230769230769
Krishna Cottage,nupur,0.0,0.0
Krishna Cottage,shanti,39.5,0.5
Krishna Cottage,disha,424.0,1.7028112449799198
Krishna Cottage,sunita,0.0,0.0
Krishna Cottage,girl,23.0,3.2857142857142856
Kyun...! Ho Gaya Na,diya,759.0,5.128378378378378
Lakshya,romi,16.0,0.26666666666666666
Madhoshi,anu,293.5,7.158536585365853
Madhoshi,anupama,146.5,1.2415254237288136
Madhoshi,sister,89.0,3.7083333333333335
Main Hoon Na,mrs.,0.0,0.0
Main Hoon Na,ms.,0.0,0.0
Main Hoon Na,bakshi,7.0,0.3684210526315789
Main Hoon Na,daughter,0.0,0.0
Maqbool,nimmi,124.0,1.3932584269662922
Masti,mother,13.0,2.6
Masti,woman,0.0,0.0
Masti,bindiya,76.5,5.884615384615385
Masti,monica,89.0,2.119047619047619
Masti,geeta,78.5,5.607142857142857
Meenaxi: A Tale of Three Cities,meenaxi,0.0,0.0
Meenaxi: A Tale of Three Cities,woman,24.0,4.0
Meri Biwi Ka Jawab Nahin,durga,715.6666666666667,2.795572916666667
Meri Biwi Ka Jawab Nahin,savitri,17.833333333333332,0.26616915422885573
Meri Biwi Ka Jawab Nahin,radha,30.0,0.6382978723404256
Meri Biwi Ka Jawab Nahin,gangu,60.0,2.142857142857143
Meri Biwi Ka Jawab Nahin,girl,224.5,5.756410256410256
Meri Biwi Ka Jawab Nahin,sister,96.5,2.608108108108108
Mughal-e-Azam,mother,181.0,3.4150943396226414
Mughal-e-Azam,bahar,449.00000000000006,17.26923076923077
Mughal-e-Azam,court,0.0,0.0
Mughal-e-Azam,daughter,6.0,1.5
Mughal-e-Azam,anarkali,869.0,4.697297297297298
Mujhse Shaadi Karogi,sister,0.0,0.0
Mujhse Shaadi Karogi,rani,879.0,4.205741626794258
Murder,simran,380.0,1.645021645021645
Murder,woman,174.5,6.98
Musafir,lara,112.0,1.3658536585365855
Musafir,sam,91.33333333333333,0.6715686274509803
Naach,abhinav,133.16666666666669,1.6645833333333335
Naach,reva,142.0,1.3027522935779816
Paap,kaaya,697.3333333333333,4.252032520325203
Paap,girl,765.0,15.0
Phir Milenge,tamanna,715.0,4.766666666666667
Phir Milenge,sister,42.0,3.230769230769231
Plan,jai,1938.3333333333333,19.003267973856207
Plan,omi,0.0,0.0
Plan,rani,131.0,3.358974358974359
Popcorn Khao! Mast Ho Jao,sonia,27.0,1.125
Popcorn Khao! Mast Ho Jao,tanya,6.0,0.375
Raincoat,neeru,1523.0,13.243478260869566
Rakht: What If You Can See the Future,drishti,251.36666666666667,1.2443894389438945
Rakht: What If You Can See the Future,woman,73.5,4.9
Rakht: What If You Can See the Future,rhea,6.0,0.18181818181818182
Rakht: What If You Can See the Future,natasha,213.0,3.9444444444444446
Rok Sako To Rok Lo,sanjana,70.0,2.0588235294117645
Rudraksh,dr.,0.0,0.0
Rudraksh,gayatri,331.0,2.546153846153846
Shaadi Ka Laddoo,geetu,36.0,1.1612903225806452
Shart: The Challenge,saryu,194.0,2.3950617283950617
Shart: The Challenge,sonam,55.0,0.46218487394957986
Shukriya,sandhya,0.0,0.0
Shukriya,anjali,0.0,0.0
Shukriya,gayatri,34.0,1.096774193548387
Shukriya,sanam,64.0,1.8285714285714285
Socha Na Tha,karen,262.5,3.409090909090909
Socha Na Tha,aditi,838.1666666666667,4.506272401433693
Suno Sasurjee,kiran,0.0,0.0
Swades,gita,949.9166666666666,5.9743186582809225
Taarzan: The Wonder Car,priya,159.8333333333333,1.9979166666666661
Taarzan: The Wonder Car,kapoor,406.6666666666667,3.0576441102756893
Taarzan: The Wonder Car,girl,36.0,6.0
Thoda Tum Badlo Thoda Hum,rani,297.5,2.9166666666666665
Vaastu Shastra,rukma,414.0,8.117647058823529
Vaastu Shastra,radhika,174.6,2.103614457831325
Vaastu Shastra,jhilmil,544.0,3.464968152866242
Veer-Zaara,mother,734.6666666666666,9.927927927927927
Veer-Zaara,woman,0.0,0.0
Veer-Zaara,shabbo,162.0,3.24
Veer-Zaara,bebe,37.0,0.8043478260869565
Veer-Zaara,saamiya,117.0,0.7452229299363057
Veer-Zaara,girl,119.0,10.818181818181818
Veer-Zaara,zaara,3079.666666666667,6.469887955182074
Veer-Zaara,siddiqui,1208.8333333333333,9.518372703412073
Yeh Lamhe Judaai Ke,rahul,69.0,6.9
Yeh Lamhe Judaai Ke,sujit,129.0,2.15
Yeh Lamhe Judaai Ke,nisha,73.16666666666667,0.831439393939394
Yeh Lamhe Judaai Ke,jaya,40.0,1.2903225806451613
Yuva,lallan,12.0,0.1518987341772152
Yuva,mira,145.0,3.4523809523809526
Yuva,shashi,0.0,0.0
Yuva,singh,369.49999999999994,7.697916666666665
Aashiq Banaya Aapne,sneha,211.0,2.3707865168539324
Aashiq Banaya Aapne,vicky,3246.5,42.16233766233766
Anjaane,sonia,50.0,1.3888888888888888
Bachke Rehna Re Baba,rukmini,504.33333333333366,6.0039682539682575
Bachke Rehna Re Baba,padmini,162.0,2.4923076923076923
Barsaat,anna,42.0,0.7636363636363637
Barsaat,kajal,3503.0333333333338,23.993378995433794
Bewafaa,mother,354.0,8.634146341463415
Bewafaa,aarti,11.5,0.6052631578947368
Bewafaa,anjali,1006.3333333333331,3.9464052287581692
Black,mother,88.16666666666666,2.449074074074074
Black,woman,261.5,12.452380952380953
Black,michelle,1204.9,2.339611650485437
Black,debraj,4106.849999999999,8.415676229508195
Bluffmaster!,roy,0.0,0.0
Bunty Aur Babli,trivedi,11.0,1.5714285714285714
Bunty Aur Babli,vimmi,681.0,5.3203125
Bunty Aur Babli,rakesh,895.5,4.089041095890411
Chaahat  Ek Nasha,jaitly,31.0,4.428571428571429
Chaahat  Ek Nasha,rashmi,109.0,2.8684210526315788
Chaahat  Ek Nasha,mallika,165.16666666666666,1.0938189845474613
Chand Sa Roshan Chehra,oberoi,398.33333333333337,9.715447154471546
Chand Sa Roshan Chehra,jiya,833.6666666666664,5.4134199134199115
Chehraa,reena,43.0,2.8666666666666667
Chehraa,mother,14.0,3.5
Chehraa,megha,734.0,6.859813084112149
Chocolate,monsoon,0.0,0.0
Chocolate,iyer,81.0,4.764705882352941
Classic - Dance Of Love,doli,1132.5,9.133064516129032
D,mother,97.0,6.0625
D,actress,522.0,20.076923076923077
Deewane Huye Paagal,natasha,4309.5,6.130156472261735
Deewane Huye Paagal,girl,17.0,2.125
Deewane Huye Paagal,sweety,560.8333333333335,7.099156118143462
Deewane Huye Paagal,tanya,1546.1666666666667,4.862159329140462
Deewane Huye Paagal,sister,0.0,0.0
Dil Jo Bhi Kahey...,gayatri,361.9833333333333,8.226893939393939
Dil Jo Bhi Kahey...,sophie,915.5833333333334,11.589662447257384
Dil Jo Bhi Kahey...,sandhaya,78.0,2.689655172413793
Dosti: Friends Forever,anjali,305.83333333333337,10.92261904761905
Dus,neha,1964.033333333334,12.589957264957269
Dus,woman,108.0,4.153846153846154
Dus,shashank,838.3809523809525,2.6531042796865587
Dus,anu,315.0,4.846153846153846
Dus,jamwaal,895.3,2.869551282051282
Ek Ajnabee,girl,38.75,2.980769230769231
Ek Khiladi Ek Haseena,rohit,77.0,2.3333333333333335
Elaan,sonia,963.25,10.946022727272727
Elaan,anjali,4.0,0.2222222222222222
Elaan,priya,0.0,0.0
Fareb,neha,233.5396825396825,2.594885361552028
Fareb,ria,1459.472222222222,11.4919072615923
Garam Masala,anjali,147.16666666666666,3.6791666666666663
Garam Masala,maggie,112.66666666666667,2.888888888888889
Hazaaron Khwaishein Aisi,geeta,830.4166666666664,2.644639065817409
Home Delivery,jenny,23.5,0.5595238095238095
Insan,meghna,80.0,1.4814814814814814
Insan,heena,54.5,4.1923076923076925
Iqbal,sister,150.39999999999998,5.371428571428571
Jaane Hoga Kya,aditi,5.0,1.0
Jai Chiranjeeva,niece,230.16666666666666,6.057017543859649
Jai Chiranjeeva,lavanya,0.0,0.0
Jai Chiranjeeva,neelu,516.6666666666667,28.70370370370371
Jo Bole So Nihaal,fbi,29.0,0.5918367346938775
Jurm,sonia,0.0,0.0
Jurm,sanjana,5.0,1.6666666666666667
Kaal,ishika,56.0,1.5555555555555556
Kalyug,woman,117.75,19.625
Kalyug,simi,1790.2857142857142,17.725601131541726
Kalyug,tanya,188.0,3.1864406779661016
Kalyug,renuka,22.0,0.44
Kalyug,girl,795.8333333333333,11.878109452736318
Kasak,anjali,31.0,0.484375
Kisna: The Warrior Poet,woman,225.0,10.227272727272727
Kisna: The Warrior Poet,lady,0.0,0.0
Kisna: The Warrior Poet,catherine,982.6666666666669,4.770226537216829
Koi Aap Sa,simran,42.0,1.9090909090909092
Koi Aap Sa,preeti,19.0,0.2087912087912088
Koi Aap Sa,simi,425.5,3.487704918032787
Koi Aap Sa,vicky,0.0,0.0
Koi Mere Dil Mein Hai,simran,99.0,1.736842105263158
Koi Mere Dil Mein Hai,sister,69.0,3.6315789473684212
Kyaa Kool Hai Hum,kiran,1351.3333333333333,30.71212121212121
Kyaa Kool Hai Hum,rekha,36.0,1.2413793103448276
Kyaa Kool Hai Hum,inspector,461.16666666666674,17.73717948717949
Kyon Ki,dr.,0.0,0.0
Kyon Ki,tanvi,96.66666666666667,1.0861423220973783
Kyon Ki,maya,0.0,0.0
Lucky: No Time for Love,lucky,45.0,0.3879310344827586
Lucky: No Time for Love,negi,17.0,0.6538461538461539
Lucky: No Time for Love,girl,160.0,11.428571428571429
Main Aisa Hi Hoon,mother,71.25,2.544642857142857
Main Aisa Hi Hoon,niti,656.4722222222222,8.104595336076818
Main Aisa Hi Hoon,trivedi,97.0,4.217391304347826
Maine Gandhi Ko Nahin Mara,trisha,117.5,4.051724137931035
Maine Gandhi Ko Nahin Mara,gandhi,264.0,4.47457627118644
Maine Pyaar Kyun Kiya?,mother,70.0,4.666666666666667
Maine Pyaar Kyun Kiya?,sonia,593.5,12.112244897959183
Maine Pyaar Kyun Kiya?,naina,386.5,4.392045454545454
Maine Pyaar Kyun Kiya?,woman,33.0,4.125
Maine Pyaar Kyun Kiya?,girl,53.0,2.3043478260869565
Morning Raga,vaishnavi,503.75000000000006,6.14329268292683
Morning Raga,pinky,836.6666666666667,3.768768768768769
Mr Ya Miss,girl,67.0,6.090909090909091
My Brother...Nikhil,mother,31.4,1.3652173913043477
My Brother...Nikhil,anamika,164.33333333333331,3.222222222222222
My Brother...Nikhil,sister,67.5,3.5526315789473686
My Wife's Murder,woman,211.0,9.173913043478262
My Wife's Murder,sheela,20.0,0.3076923076923077
Naina,naina,0.0,0.0
Naina,young,0.0,0.0
Naina,shah,365.6666666666667,12.609195402298852
Neal 'n' Nikki,nikki,357.5,2.234375
No Entry,kaajal,0.0,0.0
No Entry,bobby,31.0,1.1923076923076923
No Entry,sanjana,25.0,2.272727272727273
Padmashree Laloo Prasad Yadav,padma,474.9166666666667,3.252853881278539
Page 3,madhavi,1399.0,3.9857549857549857
Page 3,sachdeva,43.0,4.3
Page 3,gayatri,427.0,4.965116279069767
Page 3,pearl,0.0,0.0
Pehchaan: The Face of Truth,lal,38.666666666666664,2.2745098039215685
Pehchaan: The Face of Truth,girl,99.0,5.823529411764706
Pehchaan: The Face of Truth,mridula,0.0,0.0
Pehchaan: The Face of Truth,swati,140.0,1.728395061728395
Parineeta,charu,4.0,0.5714285714285714
Parineeta,daughter,403.5,18.34090909090909
Pyaar Mein Twist,girl,13.999999999999998,2.8
Rahul's Arranged Marriage,ishaa,0.0,0.0
Ramji Londonwale,samira,271.0,3.3048780487804876
Revati,revati,227.0,3.242857142857143
Rog,woman,12.0,1.7142857142857142
Rog,maya,3093.0,9.977419354838709
Salaam Namaste,cathy,249.33333333333334,5.304964539007092
Salaam Namaste,girl,43.0,5.375
Salaam Namaste,ambar,515.3333333333333,2.013020833333333
Sarkar,woman,477.6666666666667,18.371794871794872
Sarkar,pooja,142.66666666666669,3.8558558558558564
Shaadi No. 1,bhavana,98.5,2.5256410256410255
Shaadi No. 1,diya,0.0,0.0
Shaadi No. 1,kothari,897.2500000000002,12.461805555555559
Silsiilay,woman,0.0,0.0
Silsiilay,dutta,13.0,1.625
Silsiilay,divya,33.0,1.434782608695652
Ssukh,,0.0,0.0
Taj Mahal: An Eternal Love Story,wife,345.5,11.516666666666667
Taj Mahal: An Eternal Love Story,begum,458.65,6.1979729729729724
Taj Mahal: An Eternal Love Story,ladli,420.5,7.6454545454545455
Taj Mahal: An Eternal Love Story,personality,16.0,3.2
Taj Mahal: An Eternal Love Story,noor,252.66666666666666,2.005291005291005
Viruddh... Family Comes First,jenny,66.0,1.1578947368421053
Waqt: The Race Against Time,pooja,5.0,0.10204081632653061
Yahaan,adaa,0.0,0.0
Zameer: The Fire Within,woman,0.0,0.0
Zameer: The Fire Within,pooja,197.0,0.9609756097560975
Zameer: The Fire Within,girl,476.99999999999994,10.599999999999998
Zameer: The Fire Within,supriya,551.6666666666666,3.8578088578088576
Zeher,sonia,647.5,19.044117647058822
Zeher,woman,320.5,14.568181818181818
Zeher,anna,722.3333333333334,4.913832199546485
36 China Town,girl,886.0,35.44
36 China Town,gracy,0.0,0.0
36 China Town,ruby,0.0,0.0
36 China Town,priya,581.0,22.346153846153847
Aap Ki Khatir,betty,58.333333333333336,3.888888888888889
Aap Ki Khatir,anu,942.1666666666667,3.8455782312925173
Aap Ki Khatir,shirani,219.0,1.990909090909091
Ahista Ahista,megha,1882.666666666667,6.360360360360361
Aksar,woman,48.0,4.8
Aksar,sheena,472.1666666666666,2.5661231884057965
Aksar,nisha,45.0,0.4368932038834951
Alag,purva,98.0,2.0851063829787235
Ankahee,shilpa,84.0,4.666666666666667
Ankahee,mother,70.0,0.8974358974358975
Ankahee,actress,751.5,22.772727272727273
Ankahee,kavya,259.0,1.1409691629955947
Ankahee,nandita,1767.6333333333332,6.824839124839125
Ankahee,daughter,232.16666666666666,2.763888888888889
Ankahee,sheena,4062.9833333333327,18.63753822629969
Anthony Kaun Hai?,woman,9.583333333333334,2.3958333333333335
Anthony Kaun Hai?,jia,50.0,0.6172839506172839
Aparichit,nandini,303.83333333333337,2.3193384223918576
Apna Sapna Money Money,woman,415.0,13.833333333333334
Apna Sapna Money Money,satyabol,505.5,4.044
Apna Sapna Money Money,daughter,108.24999999999999,2.4602272727272725
Apna Sapna Money Money,sister,177.0,14.75
Baabul,millie,577.5,3.26271186440678
Baabul,woman,63.16666666666667,4.211111111111111
Baabul,shobhna,81.0,1.2461538461538462
Baabul,daughter,11.0,2.75
Banaras: A Mystic Love Story,woman,107.0,4.863636363636363
Bas Ek Pal,malhotra,33.166666666666664,2.0729166666666665
Bas Ek Pal,woman,53.0,1.8928571428571428
Bas Ek Pal,ira,58.0,0.5272727272727272
