movieTitle_year,singer_name,gender,song_count
Rootha Na Karo_1970,Asha Bhosle,FEMALE,3
Rootha Na Karo_1970,Kishore Kumar,MALE,2
Pyar Kiya Hai Pyar Karenge_1986,Shabbir Kumar,UNKNOWN,7
Pyar Kiya Hai Pyar Karenge_1986,Kavita Krishnamurthy,FEMALE,2
Pyar Kiya Hai Pyar Karenge_1986,Lata Mangeshkar,FEMALE,2
Pyar Kiya Hai Pyar Karenge_1986,Mohammed Aziz,UNKNOWN,3
Saas Bhi Kabhi Bahu Thi_1970,Suman Kalyanpur,FEMALE,1
Saas Bhi Kabhi Bahu Thi_1970,Kishore Kumar,MALE,4
Saas Bhi Kabhi Bahu Thi_1970,Mohammed Rafi,MALE,1
Saas Bhi Kabhi Bahu Thi_1970,Lata Mangeshkar,FEMALE,2
Saas Bhi Kabhi Bahu Thi_1970,Manna Dey,MALE,1
Saas Bhi Kabhi Bahu Thi_1970,Asha Bhosle,FEMALE,1
Saas Bhi Kabhi Bahu Thi_1970,Usha Mangeshkar,FEMALE,1
Sachaa Jhutha (1970 film)_1970,Asha Bhosle,FEMALE,1
Sachaa Jhutha (1970 film)_1970,Kishore Kumar,MALE,5
Sachaa Jhutha (1970 film)_1970,Mohammed Rafi,MALE,2
Sachaa Jhutha (1970 film)_1970,Lata Mangeshkar,FEMALE,1
Sachaa Jhutha (1970 film)_1970,Sachaa Jhutha,MALE,1
Safar (film)_1970,Lata Mangeshkar,FEMALE,1
Safar (film)_1970,Kishore Kumar,MALE,2
Safar (film)_1970,Mukesh (singer),MALE,1
Safar (film)_1970,Manna Dey,MALE,1
Safar (film)_1970,Rajesh Khanna,MALE,1
Samaj Ko Badal Dalo_1970,Asha Bhosle,FEMALE,4
Samaj Ko Badal Dalo_1970,Usha Mangeshkar,FEMALE,1
Samaj Ko Badal Dalo_1970,Mohammed Rafi,MALE,2
Sharafat (1970 film)_1970,Lata Mangeshkar,FEMALE,5
Sharafat (1970 film)_1970,Asha Bhosle,FEMALE,1
Soldier Thakur Daler Singh_1970,Mohammed Rafi,MALE,4
Soldier Thakur Daler Singh_1970,Krishna Kalle,FEMALE,1
Soldier Thakur Daler Singh_1970,Asha Bhosle,FEMALE,6
Suhana Safar_1970,Mohammed Rafi,MALE,3
Suhana Safar_1970,Lata Mangeshkar,FEMALE,1
Suhana Safar_1970,Suman Kalyanpur,FEMALE,1
Suhana Safar_1970,Asha Bhosle,FEMALE,1
The Train (1970 film)_1970,R.D. Burman,MALE,1
The Train (1970 film)_1970,Asha Bhosle,FEMALE,3
The Train (1970 film)_1970,Lata Mangeshkar,FEMALE,2
Truck Driver (1970 film)_1970,Lata Mangeshkar,FEMALE,2
Truck Driver (1970 film)_1970,Asha Bhosle,FEMALE,3
Truck Driver (1970 film)_1970,Hemlata,FEMALE,2
Truck Driver (1970 film)_1970,Usha Timothy,FEMALE,1
Truck Driver (1970 film)_1970,Mahendra Kapoor,MALE,3
Truck Driver (1970 film)_1970,Mastan Dada,UNKNOWN,1
Tum Haseen Main Jawaan_1970,Mohammed Rafi,MALE,2
Tum Haseen Main Jawaan_1970,Asha Bhosle,FEMALE,2
Tum Haseen Main Jawaan_1970,Suman Kalyanpur,FEMALE,1
Tum Haseen Main Jawaan_1970,Kishore Kumar,MALE,1
Tum Haseen Main Jawaan_1970,Pankaj Udhas,MALE,1
Yaadgaar_1984,Mahendra Kapoor,MALE,3
Yaadgaar_1984,Lata Mangeshkar,FEMALE,1
Yaadgaar_1984,Manhar Udhas,UNKNOWN,1
Yaadgaar_1984,Nutan,FEMALE,1
Yaadgaar_1984,Asha Bhosle,FEMALE,1
Adhikar (1971 film)_1971,Mohammed Rafi,MALE,2
Adhikar (1971 film)_1971,Asha Bhosle,FEMALE,3
Adhikar (1971 film)_1971,Kishore Kumar,MALE,1
Adhikar (1971 film)_1971,Manna Dey,MALE,1
Albela (1971 film)_1971,Lata Mangeshkar,FEMALE,6
Albela (1971 film)_1971,Kishore Kumar,MALE,7
Albela (1971 film)_1971,Mehmood,UNKNOWN,1
Albela (1971 film)_1971,Noor Jehan,FEMALE,2
Anand (1971 film)_1971,Mukesh (singer),MALE,1
Anand (1971 film)_1971,Mukesh,MALE,1
Anand (1971 film)_1971,Manna Dey,MALE,1
Anand (1971 film)_1971,Lata Mangeshkar,FEMALE,2
Anand (1971 film)_1971,Amitabh Bachchan,MALE,1
Andaz (1971 film)_1971,Mohammed Rafi,MALE,4
Andaz (1971 film)_1971,Asha Bhosle,FEMALE,3
Andaz (1971 film)_1971,Kishore Kumar,MALE,2
Andaz (1971 film)_1971,Suman Kalyanpur,FEMALE,2
Andaz (1971 film)_1971,Sushma Shrestha,FEMALE,1
Andaz (1971 film)_1971,Nalini Ranjan Mohanty,MALE,1
Anubhav_1971,Geeta Dutt,FEMALE,3
Anubhav_1971,Manna Dey,MALE,1
Badnam Basti_1971,Ghulam Mustafa Khan,UNKNOWN,2
Badnam Basti_1971,Harivansh Rai Bachchan,MALE,2
Badnam Farishte_1971,Asha Bhosle,FEMALE,5
Badnam Farishte_1971,Mahendra Kapoor,MALE,2
Badnam Farishte_1971,Mohammed Rafi,MALE,4
Balidaan_1971,Mahendra Kapoor,MALE,6
Balidaan_1971,Asha Bhosle,FEMALE,1
Balidaan_1971,Lata Mangeshkar,FEMALE,4
Balidaan_1971,Krishna Kalle,FEMALE,2
Banphool_1971,Lata Mangeshkar,FEMALE,4
Banphool_1971,Mohammed Rafi,MALE,2
Banphool_1971,Kishore Kumar,MALE,2
Beharoopia_1971,Asha Bhosle,FEMALE,5
Beharoopia_1971,Mahendra Kapoor,MALE,1
Beharoopia_1971,Usha Khanna,FEMALE,2
Beharoopia_1971,List of Hindi film clans,UNKNOWN,1
Bikhare Moti_1971,Mahendra Kapoor,MALE,1
Bikhare Moti_1971,Mohammed Rafi,MALE,2
Bikhare Moti_1971,Lata Mangeshkar,FEMALE,1
Bikhare Moti_1971,Asha Bhosle,FEMALE,1
Buddha Mil Gaya (film)_1971,Kishore Kumar,MALE,3
Buddha Mil Gaya (film)_1971,Manna Dey,MALE,3
Buddha Mil Gaya (film)_1971,Asha Bhosle,FEMALE,2
Buddha Mil Gaya (film)_1971,Lata Mangeshkar,FEMALE,3
Caravan (1971 film)_1971,Asha Bhosle,FEMALE,4
Caravan (1971 film)_1971,Lata Mangeshkar,FEMALE,3
Caravan (1971 film)_1971,Mohammed Rafi,MALE,2
Caravan (1971 film)_1971,Kishore Kumar,MALE,1
Chaahat (1971 film)_1971,Asha Bhosle,FEMALE,2
Chaahat (1971 film)_1971,Lata Mangeshkar,FEMALE,2
Chaahat (1971 film)_1971,Mukesh (singer),MALE,1
Chaahat (1971 film)_1971,Mohammed Rafi,MALE,1
Chhoti Bahu_1971,Hemlata,FEMALE,1
Chhoti Bahu_1971,Asha Bhosle,FEMALE,1
Chhoti Bahu_1971,Usha Khanna,FEMALE,1
Chhoti Bahu_1971,Kishore Kumar,MALE,1
Chhoti Bahu_1971,Lata Mangeshkar,FEMALE,2
Chhoti Bahu_1971,Mohammed Rafi,MALE,1
Do Boond Pani_1971,Asha Bhosle,FEMALE,1
Do Boond Pani_1971,Lakshmi Shankar,FEMALE,1
Do Boond Pani_1971,Parveen Sultana,UNKNOWN,2
Do Boond Pani_1971,Minoo Purushottam,UNKNOWN,1
Do Boond Pani_1971,Ganga Ki Kasam,UNKNOWN,1
Do Boond Pani_1971,Do Boond Pani,UNKNOWN,2
Do Boond Pani_1971,Jagat Singh Mehta,MALE,1
Do Boond Pani_1971,Mukesh,MALE,1
Do Boond Pani_1971,Gammat Jammat,UNKNOWN,1
Do Raha_1971,Do Raha,UNKNOWN,5
Do Raha_1971,Shrimati 420,UNKNOWN,1
Do Raha_1971,List of songs recorded by Kishore Kumar,MALE,1
Door Ka Raahi_1971,Kishore Kumar,MALE,5
Door Ka Raahi_1971,Sulakshana Pandit,UNKNOWN,1
Door Ka Raahi_1971,Hemant Kumar,MALE,1
Door Ka Raahi_1971,Amit Kumar,FEMALE,1
Door Ka Raahi_1971,Manna Dey,MALE,1
Dost Aur Dushman_1971,Hemlata,FEMALE,2
Dost Aur Dushman_1971,Mohammed Rafi,MALE,3
Dost Aur Dushman_1971,Asha Bhosle,FEMALE,4
Dushmun (1971 film)_1971,Lata Mangeshkar,FEMALE,3
Dushmun (1971 film)_1971,Kishore Kumar,MALE,2
Ek Nari Ek Brahmachari_1971,Kishore Kumar,MALE,3
Ek Nari Ek Brahmachari_1971,Manna Dey,MALE,1
Ek Nari Ek Brahmachari_1971,Asha Bhosle,FEMALE,2
Ek Nari Ek Brahmachari_1971,Sharda Rajan Iyengar,FEMALE,1
Ek Nari Ek Brahmachari_1971,Mohammed Rafi,MALE,1
Ek Paheli_1971,Suman Kalyanpur,FEMALE,9
Ek Paheli_1971,1,UNKNOWN,1
Ek Paheli_1971,Mohammed Rafi,MALE,4
Ek Paheli_1971,Usha Khanna,FEMALE,1
Ek Paheli_1971,2,UNKNOWN,1
Elaan (1971 film)_1971,Sharda Rajan Iyengar,FEMALE,3
Elaan (1971 film)_1971,E,UNKNOWN,1
Elaan (1971 film)_1971,Lata Mangeshkar,FEMALE,2
Elaan (1971 film)_1971,Mohammed Rafi,MALE,1
Elaan (1971 film)_1971,Asha Bhosle,FEMALE,2
Ek Thi Reeta_1971,Asha Bhosle,FEMALE,5
Ek Thi Reeta_1971,Mukesh (singer),MALE,1
Ek Thi Reeta_1971,Lata Mangeshkar,FEMALE,1
Ek Thi Reeta_1971,Mohammed Rafi,MALE,2
Ek Thi Reeta_1971,Bhola Bhala,UNKNOWN,1
Gambler (1971 film)_1971,Kishore Kumar,MALE,4
Gambler (1971 film)_1971,Lata Mangeshkar,FEMALE,2
Gambler (1971 film)_1971,Mohammed Rafi,MALE,1
Ganga Tera Pani Amrit_1971,Asha Bhosle,FEMALE,3
Ganga Tera Pani Amrit_1971,Mohammed Rafi,MALE,1
Qatil Aur Ashiq_1986,Alka Yagnik,FEMALE,2
Qatil Aur Ashiq_1986,Zakhmee Insaan,UNKNOWN,1
Qatil Aur Ashiq_1986,Kishore Kumar,MALE,2
Qatil Aur Ashiq_1986,Anuradha Paudwal,FEMALE,2
Qatil Aur Ashiq_1986,Asha Bhosle,FEMALE,4
Qatil Aur Ashiq_1986,Suresh Wadkar,MALE,3
Qatil Aur Ashiq_1986,Shabbir Kumar,UNKNOWN,1
Guddi (1971 film)_1971,Vani Jairam,FEMALE,3
Qatl_1986,Anup Jalota,UNKNOWN,2
Qatl_1986,Lata Mangeshkar,FEMALE,4
Qatl_1986,Kishore Kumar,MALE,2
Qatl_1986,Kavita Krishnamurthy,FEMALE,2
Haathi Mere Saathi_1971,Kishore Kumar,MALE,5
Haathi Mere Saathi_1971,Lata Mangeshkar,FEMALE,3
Haathi Mere Saathi_1971,Mohammed Rafi,MALE,1
Suhaagan_1986,Kishore Kumar,MALE,3
Suhaagan_1986,S. Janaki,FEMALE,1
Suhaagan_1986,Asha Bhosle,FEMALE,3
Suhaagan_1986,Lata Mangeshkar,FEMALE,1
Suhaagan_1986,Shabbir Kumar,UNKNOWN,1
Hare Rama Hare Krishna (1971 film)_1971,Asha Bhosle,FEMALE,3
Hare Rama Hare Krishna (1971 film)_1971,Usha Uthup,FEMALE,1
Hare Rama Hare Krishna (1971 film)_1971,Kishore Kumar,MALE,6
Hare Rama Hare Krishna (1971 film)_1971,Lata Mangeshkar,FEMALE,3
Hare Rama Hare Krishna (1971 film)_1971,R. D. Burman,MALE,2
Hare Rama Hare Krishna (1971 film)_1971,Akriti Kakkar,UNKNOWN,1
Shart (1986 film)_1986,Sharon Prabhakar,UNKNOWN,1
Shart (1986 film)_1986,Parvati Khan,FEMALE,1
Shart (1986 film)_1986,Numbers in Action,UNKNOWN,1
Shart (1986 film)_1986,Bappi Lahiri,MALE,1
Shart (1986 film)_1986,Shailendra Singh (singer),MALE,1
Shart (1986 film)_1986,S. Janaki,FEMALE,2
Shart (1986 film)_1986,Yesudas,MALE,1
Haseenon Ka Devata_1971,Haseenon Ka Devata,UNKNOWN,7
Haseenon Ka Devata_1971,List of songs recorded by Kishore Kumar,MALE,1
Saveray Wali Gaadi_1986,Suresh Wadkar,MALE,2
Saveray Wali Gaadi_1986,Asha Bhosle,FEMALE,1
Saveray Wali Gaadi_1986,Lata Mangeshkar,FEMALE,1
Saveray Wali Gaadi_1986,Kishore Kumar,MALE,2
Hulchul (1971 film)_1971,Usha Uthup,FEMALE,1
Shatru_1986,Lata Mangeshkar,FEMALE,2
Shatru_1986,Asha Bhosle,FEMALE,3
Shatru_1986,Andrew Kishore,MALE,4
Shatru_1986,Kishore Kumar,MALE,2
Hum Tum Aur Woh_1971,Hum Tum Aur Woh,UNKNOWN,6
Hum Tum Aur Woh_1971,Khushi (2003 Hindi film),UNKNOWN,1
Hum Tum Aur Woh_1971,List of songs recorded by Mohammed Rafi (K),UNKNOWN,1
Hungama (1971 film)_1971,Lata Mangeshkar,FEMALE,2
Hungama (1971 film)_1971,Mukesh (singer),MALE,1
Hungama (1971 film)_1971,Mukesh,MALE,1
Hungama (1971 film)_1971,Asha Bhosle,FEMALE,7
Hungama (1971 film)_1971,Manna Dey,MALE,2
Hungama (1971 film)_1971,Kishore Kumar,MALE,2
Swarag Se Sunder_1986,Kishore Kumar,MALE,4
Swarag Se Sunder_1986,Asha Bhosle,FEMALE,4
Swarag Se Sunder_1986,Lata Mangeshkar,FEMALE,2
Jaane-Anjaane_1971,Kishore Kumar,MALE,1
Jaane-Anjaane_1971,Manna Dey,MALE,2
Jaane-Anjaane_1971,Suman Kalyanpur,FEMALE,1
Jaane-Anjaane_1971,Sharda Rajan Iyengar,FEMALE,1
Jaane-Anjaane_1971,Lata Mangeshkar,FEMALE,2
Jaane-Anjaane_1971,Asha Bhosle,FEMALE,1
Jaane-Anjaane_1971,Mohammed Rafi,MALE,1
Swati (1986 film)_1986,S.P. Balasubramaniam,MALE,1
Swati (1986 film)_1986,S. Janaki,FEMALE,1
Swati (1986 film)_1986,Manhar Udhas,UNKNOWN,2
Swati (1986 film)_1986,Kavita Krishnamurthy,FEMALE,1
Swati (1986 film)_1986,Asha Bhosle,FEMALE,2
Swati (1986 film)_1986,Anuradha Paudwal,FEMALE,1
Swati (1986 film)_1986,Alka Yagnik,FEMALE,1
Tahkhana_1986,Poornima,UNKNOWN,1
Tahkhana_1986,Anuradha Paudwal,FEMALE,1
Tahkhana_1986,Purnima,UNKNOWN,1
Tahkhana_1986,Amit Kumar,FEMALE,2
Tahkhana_1986,Pandit Aur Pathan,UNKNOWN,1
Tahkhana_1986,Asha Bhosle,FEMALE,2
Jai Bangladesh_1971,Sushma Shrestha,FEMALE,2
Jai Bangladesh_1971,Lata Mangeshkar,FEMALE,1
Jai Bangladesh_1971,Mahendra Kapoor,MALE,2
Jai Bangladesh_1971,Kishore Kumar,MALE,2
Jai Bangladesh_1971,Usha Mangeshkar,FEMALE,2
Jai Bangladesh_1971,Asha Bhosle,FEMALE,3
Tan-Badan_1986,Anuradha Paudwal,FEMALE,2
Tan-Badan_1986,Suresh Wadkar,MALE,3
Tan-Badan_1986,Alka Yagnik,FEMALE,3
Tan-Badan_1986,Udit Narayan,MALE,2
Tan-Badan_1986,Sharon Prabhakar,UNKNOWN,2
Jal Bin Machhli Nritya Bin Bijli_1971,Mukesh (singer),MALE,2
Jal Bin Machhli Nritya Bin Bijli_1971,Lata Mangeshkar,FEMALE,5
Jawan Mohabbat_1971,Asha Bhosle,FEMALE,3
Jawan Mohabbat_1971,Mohammed Rafi,MALE,6
Jawan Mohabbat_1971,Lata Mangeshkar,FEMALE,1
Johar Mehmood in Hong Kong_1971,Mohammed Rafi,MALE,6
Johar Mehmood in Hong Kong_1971,Mukesh (singer),MALE,2
Johar Mehmood in Hong Kong_1971,Mukesh,MALE,2
Johar Mehmood in Hong Kong_1971,Shamshad Begum,FEMALE,2
Johar Mehmood in Hong Kong_1971,Usha Khanna,FEMALE,1
Johar Mehmood in Hong Kong_1971,Usha Timothy,FEMALE,2
Johar Mehmood in Hong Kong_1971,Laxmi Shankar Bajpai,MALE,1
Johar Mehmood in Hong Kong_1971,Asha Bhosle,FEMALE,2
Johar Mehmood in Hong Kong_1971,Usha Mangeshkar,FEMALE,1
Johar Mehmood in Hong Kong_1971,Manna Dey,MALE,1
Zindagani_1986,Asha Bhosle,FEMALE,4
Zindagani_1986,Suresh Wadkar,MALE,1
Kabhi Dhoop Kabhi Chhaon_1971,Lata Mangeshkar,FEMALE,6
Kabhi Dhoop Kabhi Chhaon_1971,Mohammed Rafi,MALE,1
Kabhi Dhoop Kabhi Chhaon_1971,Manna Dey,MALE,3
Kabhi Dhoop Kabhi Chhaon_1971,Usha Iyer,FEMALE,1
Kabhi Dhoop Kabhi Chhaon_1971,Usha Uthup,FEMALE,1
Kahin Aar Kahin Paar_1971,Shamshad Begum,FEMALE,1
Kahin Aar Kahin Paar_1971,Asha Bhosle,FEMALE,1
Kahin Aar Kahin Paar_1971,Mahendra Kapoor,MALE,1
Kahin Aar Kahin Paar_1971,Karamat,UNKNOWN,1
Kahin Aar Kahin Paar_1971,Kahin Aar Kahin Paar,UNKNOWN,5
Kahin Aar Kahin Paar_1971,List of songs recorded by Alka Yagnik,FEMALE,1
Kal Aaj Aur Kal_1971,Kishore Kumar,MALE,4
Kal Aaj Aur Kal_1971,Asha Bhosle,FEMALE,3
Kal Aaj Aur Kal_1971,Mukesh (singer),MALE,1
Kal Aaj Aur Kal_1971,Manna Dey,MALE,1
Kal Aaj Aur Kal_1971,Sharda Rajan Iyengar,FEMALE,1
Kangan (1971 film)_1971,Lata Mangeshkar,FEMALE,2
Kangan (1971 film)_1971,Mahendra Kapoor,MALE,2
Kangan (1971 film)_1971,Usha Khanna,FEMALE,1
Kangan (1971 film)_1971,Ashok Kumar,MALE,2
Kangan (1971 film)_1971,Mehmood,UNKNOWN,1
Kangan (1971 film)_1971,Mohammed Rafi,MALE,1
Kangan (1971 film)_1971,Mahmud,UNKNOWN,1
Kathputli (1971 film)_1971,Kishore Kumar,MALE,2
Kathputli (1971 film)_1971,Mahendra Kapoor,MALE,4
Kathputli (1971 film)_1971,Asha Bhosle,FEMALE,3
Kathputli (1971 film)_1971,Mohammed Rafi,MALE,1
Kathputli (1971 film)_1971,Lata Mangeshkar,FEMALE,2
Kati Patang (1970 film)_1971,Kishore Kumar,MALE,4
Kati Patang (1970 film)_1971,Asha Bhosle,FEMALE,1
Kati Patang (1970 film)_1971,R. D. Burman,MALE,1
Kati Patang (1970 film)_1971,Mukesh (singer),MALE,1
Kati Patang (1970 film)_1971,Lata Mangeshkar,FEMALE,2
Ladki Pasand Hai_1971,Hemlata,FEMALE,8
Ladki Pasand Hai_1971,Mukesh (singer),MALE,2
Ladki Pasand Hai_1971,Mukesh,MALE,2
Ladki Pasand Hai_1971,Mohammed Rafi,MALE,3
Ladki Pasand Hai_1971,Sulakshana Pandit,UNKNOWN,1
Ladki Pasand Hai_1971,Usha Timothy,FEMALE,1
Ladki Pasand Hai_1971,Mahendra Kapoor,MALE,2
Ladki Pasand Hai_1971,Mumtaz,FEMALE,1
Ladki Pasand Hai_1971,Lata Mangeshkar,FEMALE,2
Lakhon Mein Ek_1971,Kishore Kumar,MALE,3
Lakhon Mein Ek_1971,Lata Mangeshkar,FEMALE,5
Lakhon Mein Ek_1971,Mohammed Rafi,MALE,2
Lakhon Mein Ek_1971,Asha Bhosle,FEMALE,5
Lakhon Mein Ek_1971,Manna Dey,MALE,1
Lal Patthar_1971,Asha Bhosle,FEMALE,3
Lal Patthar_1971,Mohammed Rafi,MALE,1
Lal Patthar_1971,Kishore Kumar,MALE,1
Lal Patthar_1971,Manna Dey,MALE,1
Main Sunder Hoon_1971,Asha Bhosle,FEMALE,8
Main Sunder Hoon_1971,Kishore Kumar,MALE,3
Main Sunder Hoon_1971,Lata Mangeshkar,FEMALE,4
Main Sunder Hoon_1971,Aruna Irani,FEMALE,1
Main Sunder Hoon_1971,Mehmood,UNKNOWN,1
Main Sunder Hoon_1971,Manna Dey,MALE,2
Main Sunder Hoon_1971,Mukesh (singer),MALE,2
Main Sunder Hoon_1971,Shahu Modak,MALE,1
Main Sunder Hoon_1971,Mukesh,MALE,2
Aan Baan (1972 film)_1972,Asha Bhosle,FEMALE,1
Aan Baan (1972 film)_1972,Mohammed Rafi,MALE,6
Aan Baan (1972 film)_1972,Lata Mangeshkar,FEMALE,2
Man Tera Tan Mera_1971,Mukesh (singer),MALE,1
Man Tera Tan Mera_1971,Mukesh,MALE,1
Man Tera Tan Mera_1971,Asha Bhosle,FEMALE,6
Aankh Micholi_1972,Asha Bhosle,FEMALE,2
Aankh Micholi_1972,Kishore Kumar,MALE,2
Aankh Micholi_1972,Lata Mangeshkar,FEMALE,1
Aankh Micholi_1972,Ahsaas,UNKNOWN,1
Aankhon Aankhon Mein_1972,Kishore Kumar,MALE,4
Aankhon Aankhon Mein_1972,Asha Bhosle,FEMALE,4
Aankhon Aankhon Mein_1972,Lata Mangeshkar,FEMALE,1
Aankhon Aankhon Mein_1972,Usha Mangeshkar,FEMALE,1
Maryada (film)_1971,Mukesh (singer),MALE,1
Maryada (film)_1971,Mohammed Rafi,MALE,3
Maryada (film)_1971,Lata Mangeshkar,FEMALE,3
Maryada (film)_1971,Kishore Kumar,MALE,3
Maryada (film)_1971,Asha Bhosle,FEMALE,1
Amar Prem_1972,S. D. Burman,MALE,1
Amar Prem_1972,Lata Mangeshkar,FEMALE,2
Amar Prem_1972,Rajesh Khanna,MALE,1
Amar Prem_1972,Kishore Kumar,MALE,3
Mehboob Ki Mehndi_1971,Mohammed Rafi,MALE,4
Mehboob Ki Mehndi_1971,Lata Mangeshkar,FEMALE,4
Mehboob Ki Mehndi_1971,Hemlata,FEMALE,1
Mehboob Ki Mehndi_1971,Kishore Kumar,MALE,1
Mela (1971 film)_1971,Manna Dey,MALE,1
Mela (1971 film)_1971,Lata Mangeshkar,FEMALE,4
Mela (1971 film)_1971,Mohammed Rafi,MALE,4
Mela (1971 film)_1971,Asha Bhosle,FEMALE,1
Anokha Daan_1972,Lata Mangeshkar,FEMALE,5
Anokha Daan_1972,Kishore Kumar,MALE,1
Anokha Milan_1972,Manna Dey,MALE,1
Anokha Milan_1972,Numbers in Action,UNKNOWN,1
Anokha Milan_1972,Salil Chowdhury,MALE,1
Memsaab (film)_1971,Lata Mangeshkar,FEMALE,6
Memsaab (film)_1971,Mohammed Rafi,MALE,1
Memsaab (film)_1971,Minoo Purushottam,UNKNOWN,1
Memsaab (film)_1971,Asha Bhosle,FEMALE,2
Memsaab (film)_1971,Manna Dey,MALE,2
Anokhi Pehchan_1972,Lata Mangeshkar,FEMALE,1
Anokhi Pehchan_1972,Mohammed Rafi,MALE,1
Anokhi Pehchan_1972,Asha Bhosle,FEMALE,2
Anokhi Pehchan_1972,Hemlata,FEMALE,1
Anokhi Pehchan_1972,Usha Khanna,FEMALE,1
Mera Gaon Mera Desh_1971,Lata Mangeshkar,FEMALE,5
Mera Gaon Mera Desh_1971,Mohammed Rafi,MALE,1
Anuraag (1972 film)_1972,Lata Mangeshkar,FEMALE,5
Anuraag (1972 film)_1972,Kishore Kumar,MALE,1
Anuraag (1972 film)_1972,Mohd. Rafi,MALE,1
Anuraag (1972 film)_1972,Theme (music),UNKNOWN,1
Mere Apne_1971,Kishore Kumar,MALE,2
Mere Apne_1971,Mukesh (singer),MALE,1
Mere Apne_1971,Lata Mangeshkar,FEMALE,1
Mere Apne_1971,Manna Dey,MALE,1
Apna Desh_1972,R D Burman,MALE,1
Apna Desh_1972,Asha Bhosle,FEMALE,2
Apna Desh_1972,Kishore Kumar,MALE,3
Apna Desh_1972,Lata Mangeshkar,FEMALE,3
Apna Desh_1972,Apna Desh,UNKNOWN,1
Apna Desh_1972,Sandhya Mukhopadhyay,FEMALE,1
Apradh_1972,Kishore Kumar,MALE,3
Apradh_1972,Asha Bhosle,FEMALE,3
Apradh_1972,Mahendra Kapoor,MALE,1
Apradh_1972,Lata Mangeshkar,FEMALE,1
Naya Zamana (1971 film)_1971,Lata Mangeshkar,FEMALE,8
Naya Zamana (1971 film)_1971,Mehmood,UNKNOWN,1
Naya Zamana (1971 film)_1971,Manna Dey,MALE,1
Naya Zamana (1971 film)_1971,Mahmud,UNKNOWN,1
Naya Zamana (1971 film)_1971,Kishore Kumar,MALE,4
Babul Ki Galiyaan_1972,Asha Bhosle,FEMALE,6
Babul Ki Galiyaan_1972,Kishore Kumar,MALE,1
Babul Ki Galiyaan_1972,Mahendra Kapoor,MALE,1
Paras (film)_1971,Suman Kalyanpur,FEMALE,2
Paras (film)_1971,Mukesh (singer),MALE,1
Paras (film)_1971,Lata Mangeshkar,FEMALE,1
Paras (film)_1971,Mukesh,MALE,1
Paras (film)_1971,Asha Bhosle,FEMALE,6
Paras (film)_1971,Kishore Kumar,MALE,2
Paras (film)_1971,Mahendra Kapoor,MALE,1
Baharon Phool Barsao_1972,Asha Bhosle,FEMALE,4
Paraya Dhan_1971,Kishore Kumar,MALE,3
Paraya Dhan_1971,Asha Bhosle,FEMALE,3
Paraya Dhan_1971,Kishor Kumar,MALE,1
Paraya Dhan_1971,Manna Dey,MALE,1
Paraya Dhan_1971,Lata Mangeshkar,FEMALE,1
Bandagi_1972,Kishore Kumar,MALE,3
Bandagi_1972,Asha Bhosle,FEMALE,2
Parde Ke Peechey_1971,Lata Mangeshkar,FEMALE,4
Parde Ke Peechey_1971,Kishore Kumar,MALE,4
Parde Ke Peechey_1971,Asha Bhosle,FEMALE,4
Parde Ke Peechey_1971,Shamshad Begum,FEMALE,2
Parde Ke Peechey_1971,Usha Mangeshkar,FEMALE,1
Bawarchi_1972,Kishore Kumar,MALE,1
Bawarchi_1972,Manna Dey,MALE,2
Bawarchi_1972,Nirmala Devi,FEMALE,1
Bawarchi_1972,Harindranath Chattopadhyay,MALE,1
Bawarchi_1972,Lakshmi Shankar,FEMALE,2
Bawarchi_1972,Lata Mangeshkar,FEMALE,2
Bawarchi_1972,Alaap,UNKNOWN,1
Parwana (1971 film)_1971,Asha Bhosle,FEMALE,1
Parwana (1971 film)_1971,Mohammed Rafi,MALE,2
Parwana (1971 film)_1971,Parveen Sultana,UNKNOWN,1
Parwana (1971 film)_1971,Kishore Kumar,MALE,1
Parwana (1971 film)_1971,Kahin Aur Chal,UNKNOWN,1
Be-Imaan (1972 film)_1972,Mahendra Kapoor,MALE,2
Be-Imaan (1972 film)_1972,Asha Bhosle,FEMALE,3
Be-Imaan (1972 film)_1972,Mukesh (singer),MALE,1
Be-Imaan (1972 film)_1972,Lata Mangeshkar,FEMALE,1
Be-Imaan (1972 film)_1972,Mukesh,MALE,2
Be-Imaan (1972 film)_1972,Kishore Kumar,MALE,1
Be-Imaan (1972 film)_1972,Sharda Rajan Iyengar,FEMALE,1
Patanga_1971,Mohammed Rafi,MALE,5
Patanga_1971,Asha Bhosle,FEMALE,1
Patanga_1971,Lata Mangeshkar,FEMALE,1
Patanga_1971,Suman Kalyanpur,FEMALE,1
Phir Bhi_1971,Hemant Kumar,MALE,2
Phir Bhi_1971,Hemanta Mukherjee,MALE,2
Phir Bhi_1971,Manna Dey,MALE,2
Phir Bhi_1971,Biren Mookerjee,UNKNOWN,1
Bhai Ho To Aisa_1972,Kishore Kumar,MALE,2
Bhai Ho To Aisa_1972,Lata Mangeshkar,FEMALE,3
Bhai Ho To Aisa_1972,Mohammed Rafi,MALE,1
Bhai Ho To Aisa_1972,Asha Bhosle,FEMALE,1
Bombay to Goa_1972,Usha Uthup,FEMALE,2
Preet Ki Dori_1971,Lata Mangeshkar,FEMALE,4
Preet Ki Dori_1971,Kishore Kumar,MALE,2
